b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
2	1	1	1	-1.513350e-01	-1.452380e-02	-3.500000e-01	0.000000e+00	0.000000e+00	5.988738e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	6.932918e+04	0.000000e+00	0.000000e+00	3.271223e+00	-1.955088e-01	-8.774279e-12	-1.543067e-11	-4.801454e-03	
2	1	1	2	-1.674512e-01	-1.691590e-02	-3.500000e-01	0.000000e+00	0.000000e+00	1.931552e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	6.904470e+04	0.000000e+00	0.000000e+00	3.357216e+00	-6.471956e-01	-3.347816e-11	-2.565566e-12	-1.554013e-02	
2	1	1	3	-1.917446e-01	-2.055669e-02	-3.500000e-01	0.000000e+00	0.000000e+00	2.272173e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	6.995653e+04	0.000000e+00	0.000000e+00	3.073099e+00	-6.969795e-01	9.825385e-13	-4.597171e-12	-1.807049e-02	
2	1	1	4	-2.163332e-01	-2.431087e-02	-3.500000e-01	0.000000e+00	0.000000e+00	2.566882e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	7.034712e+04	0.000000e+00	0.000000e+00	2.943017e+00	-7.538927e-01	-7.357754e-11	-2.024270e-11	-2.031814e-02	
2	1	1	5	-2.409099e-01	-2.812864e-02	-3.500000e-01	0.000000e+00	0.000000e+00	2.861076e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	7.105363e+04	0.000000e+00	0.000000e+00	2.691798e+00	-7.689393e-01	-4.113297e-10	-3.753686e-11	-2.243372e-02	
2	1	1	6	-2.654754e-01	-3.200747e-02	-3.500000e-01	0.000000e+00	0.000000e+00	3.154661e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	7.170464e+04	0.000000e+00	0.000000e+00	2.437502e+00	-7.687893e-01	-5.559564e-09	-8.507239e-10	-2.450157e-02	
2	1	1	7	-2.897266e-01	-3.586340e-02	-3.500000e-01	0.000000e+00	0.000000e+00	3.358509e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	7.213093e+04	0.000000e+00	0.000000e+00	2.255505e+00	-7.576591e-01	-1.244546e-08	-3.112350e-09	-2.593543e-02	
2	1	1	8	-3.058096e-01	-3.840706e-02	-3.500000e-01	0.000000e+00	0.000000e+00	1.218039e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	7.255097e+04	0.000000e+00	0.000000e+00	2.060509e+00	-2.516159e-01	-8.657538e-09	-3.815728e-09	-9.339504e-03	
2	1	2	1	-1.518532e-01	-7.329823e-03	-3.500000e-01	0.000000e+00	0.000000e+00	6.016320e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	6.932837e+04	0.000000e+00	0.000000e+00	3.271470e+00	-1.964294e-01	-5.133206e-12	-5.807168e-12	-4.823471e-03	
2	1	2	2	-1.680648e-01	-8.953515e-03	-3.500000e-01	0.000000e+00	0.000000e+00	1.939237e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	6.905941e+04	0.000000e+00	0.000000e+00	3.352822e+00	-6.490348e-01	5.634909e-12	2.764855e-12	-1.559601e-02	
2	1	2	3	-1.925038e-01	-1.143311e-02	-3.500000e-01	0.000000e+00	0.000000e+00	2.279482e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	6.995705e+04	0.000000e+00	0.000000e+00	3.072931e+00	-6.992635e-01	5.298191e-12	4.563901e-12	-1.812633e-02	
2	1	2	4	-2.172432e-01	-1.401159e-02	-3.500000e-01	0.000000e+00	0.000000e+00	2.573564e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	7.035262e+04	0.000000e+00	0.000000e+00	2.941145e+00	-7.554534e-01	-4.862267e-11	-7.369785e-12	-2.036747e-02	
2	1	2	5	-2.419736e-01	-1.665639e-02	-3.500000e-01	0.000000e+00	0.000000e+00	2.867052e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	7.105418e+04	0.000000e+00	0.000000e+00	2.691594e+00	-7.705831e-01	-6.390422e-10	-6.287449e-11	-2.247778e-02	
2	1	2	6	-2.666956e-01	-1.936530e-02	-3.500000e-01	0.000000e+00	0.000000e+00	3.159872e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	7.171031e+04	0.000000e+00	0.000000e+00	2.435170e+00	-7.695472e-01	-6.643980e-09	-7.328176e-10	-2.453405e-02	
2	1	2	7	-2.911026e-01	-2.206466e-02	-3.500000e-01	0.000000e+00	0.000000e+00	3.362841e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	7.213246e+04	0.000000e+00	0.000000e+00	2.254823e+00	-7.588365e-01	-1.572748e-08	-5.709521e-09	-2.595640e-02	
2	1	2	8	-3.072885e-01	-2.383806e-02	-3.500000e-01	0.000000e+00	0.000000e+00	1.219350e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	7.254399e+04	0.000000e+00	0.000000e+00	2.063902e+00	-2.523334e-01	-8.027977e-09	-4.120585e-09	-9.349475e-03	
2	1	3	1	-1.520295e-01	-8.553873e-05	-3.500000e-01	0.000000e+00	0.000000e+00	6.045056e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	6.932261e+04	0.000000e+00	0.000000e+00	3.273233e+00	-1.974707e-01	-8.983838e-12	-5.181440e-12	-4.846948e-03	
2	1	3	2	-1.683001e-01	-9.383512e-04	-3.500000e-01	0.000000e+00	0.000000e+00	1.947381e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	6.904974e+04	0.000000e+00	0.000000e+00	3.355710e+00	-6.522902e-01	-8.955086e-12	-2.886866e-13	-1.566425e-02	
2	1	3	3	-1.928295e-01	-2.253443e-03	-3.500000e-01	0.000000e+00	0.000000e+00	2.287262e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	6.995294e+04	0.000000e+00	0.000000e+00	3.074270e+00	-7.019632e-01	8.205173e-12	3.867945e-12	-1.818893e-02	
2	1	3	4	-2.176636e-01	-3.652942e-03	-3.500000e-01	0.000000e+00	0.000000e+00	2.580700e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	7.034121e+04	0.000000e+00	0.000000e+00	2.945027e+00	-7.584970e-01	-4.883736e-11	-8.057476e-12	-2.042829e-02	
2	1	3	5	-2.424918e-01	-5.121360e-03	-3.500000e-01	0.000000e+00	0.000000e+00	2.873626e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	7.104967e+04	0.000000e+00	0.000000e+00	2.693271e+00	-7.727984e-01	-5.513000e-10	-2.635244e-11	-2.253152e-02	
2	1	3	6	-2.673146e-01	-6.656641e-03	-3.500000e-01	0.000000e+00	0.000000e+00	3.166008e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	7.170772e+04	0.000000e+00	0.000000e+00	2.436237e+00	-7.712650e-01	-5.811376e-09	-2.812886e-10	-2.458566e-02	
2	1	3	7	-2.918223e-01	-8.196000e-03	-3.500000e-01	0.000000e+00	0.000000e+00	3.368290e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	7.212297e+04	0.000000e+00	0.000000e+00	2.259037e+00	-7.615182e-01	-1.562123e-08	-4.727949e-09	-2.600069e-02	
