b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
0	1	1	1	-8.380763e-02	2.117240e-05	-1.332727e-01	-1.550044e-05	1.141365e-09	8.717102e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	5.170026e+04	2.930696e+00	-3.086763e+00	5.211665e+00	-6.176858e-08	8.113895e-04	-5.955464e-08	-4.563077e-04	
0	1	2	1	-8.360576e-02	-4.491155e-03	-1.331127e-01	-1.293751e-05	-7.005072e-07	7.297365e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	5.178577e+04	3.065102e+00	-2.910482e+00	5.154732e+00	2.593546e-05	6.790152e-04	3.668507e-05	-3.828171e-04	
0	1	3	1	-8.325188e-02	-8.016214e-03	-1.329362e-01	-9.552931e-06	-9.318599e-07	5.411081e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	5.218205e+04	3.150517e+00	-2.742587e+00	5.089735e+00	1.867690e-05	5.049512e-04	4.919866e-05	-2.858909e-04	
0	1	4	1	-8.299889e-02	-1.017562e-02	-1.328950e-01	-5.391954e-06	-6.724669e-07	3.058510e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	5.197960e+04	3.016137e+00	-2.457335e+00	4.776965e+00	1.324765e-06	2.844332e-04	3.546945e-05	-1.613321e-04	
0	2	1	1	-8.572545e-02	1.461082e-03	-1.366459e-01	-1.687961e-05	2.906009e-07	9.829918e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	5.088862e+04	3.003820e+00	-3.074287e+00	5.248945e+00	-1.388587e-05	8.670051e-04	-1.488430e-05	-5.050022e-04	
0	2	2	1	-8.563588e-02	-2.938523e-03	-1.365375e-01	-1.440024e-05	-4.935365e-07	8.376700e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	5.090729e+04	3.126303e+00	-2.909250e+00	5.202966e+00	1.752237e-05	7.410009e-04	2.534297e-05	-4.309206e-04	
0	2	3	1	-8.547561e-02	-6.252374e-03	-1.365471e-01	-1.043815e-05	-7.683200e-07	6.074942e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	5.130109e+04	3.185706e+00	-2.739494e+00	5.127301e+00	1.511848e-05	5.416106e-04	3.982080e-05	-3.151080e-04	
0	2	4	1	-8.543764e-02	-8.207496e-03	-1.367554e-01	-5.659849e-06	-5.558884e-07	3.297762e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	5.117864e+04	3.046889e+00	-2.464109e+00	4.813919e+00	1.558642e-06	2.931103e-04	2.878364e-05	-1.707730e-04	
0	3	1	1	-8.784437e-02	3.304684e-03	-1.403756e-01	-1.849599e-05	6.918536e-07	1.076006e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	5.042866e+04	3.003895e+00	-3.065410e+00	5.360643e+00	-3.008089e-05	9.396063e-04	-3.505730e-05	-5.468319e-04	
0	3	2	1	-8.791262e-02	-9.976357e-04	-1.403788e-01	-1.561321e-05	-1.822901e-07	9.074644e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	5.033851e+04	3.126681e+00	-2.917411e+00	5.320949e+00	6.690394e-06	7.929342e-04	9.237961e-06	-4.608178e-04	
0	3	3	1	-8.791739e-02	-4.206839e-03	-1.405321e-01	-1.107687e-05	-5.342932e-07	6.440203e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	5.069776e+04	3.184390e+00	-2.768632e+00	5.247324e+00	-4.395688e-05	5.652315e-04	2.739297e-05	-3.289447e-04	
0	3	4	1	-8.798889e-02	-6.113778e-03	-1.408364e-01	-5.975686e-06	-4.169912e-07	3.476299e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	5.054883e+04	3.049899e+00	-2.517916e+00	4.940684e+00	3.615903e-06	3.055018e-04	2.130826e-05	-1.776983e-04	
0	4	1	1	-9.010638e-02	5.387058e-03	-1.444523e-01	-1.998212e-05	1.191193e-06	1.155262e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	5.017421e+04	2.975703e+00	-3.039574e+00	5.460371e+00	-2.876585e-04	1.004436e-03	-5.905063e-05	-5.827912e-04	
0	4	2	1	-9.031486e-02	1.128613e-03	-1.445297e-01	-1.662010e-05	2.045662e-07	9.590666e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.992892e+04	3.098651e+00	-2.911894e+00	5.431903e+00	-1.859694e-04	8.329141e-04	-9.716052e-06	-4.819860e-04	
0	4	3	1	-9.043437e-02	-2.051091e-03	-1.447467e-01	-1.164497e-05	-2.658422e-07	6.719045e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	5.018202e+04	3.158269e+00	-2.785032e+00	5.363495e+00	-1.573962e-04	5.858884e-04	1.382625e-05	-3.391921e-04	
0	4	4	1	-9.057003e-02	-3.958011e-03	-1.450800e-01	-6.273742e-06	-2.743864e-07	3.621780e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.989796e+04	3.037407e+00	-2.550816e+00	5.068226e+00	3.522503e-06	3.165127e-04	1.383333e-05	-1.826960e-04	
0	5	1	1	-9.247941e-02	7.611592e-03	-1.488293e-01	-2.133271e-05	1.753102e-06	1.234077e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.995308e+04	2.953291e+00	-2.993655e+00	5.530438e+00	-2.561882e-04	1.071043e-03	-8.730904e-05	-6.214531e-04	
