b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
0	1	1	8	-1.845072e-01	1.293961e-02	-7.474542e-02	-3.574500e-05	2.505494e-06	2.067721e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.247172e+04	3.659024e+00	-2.618435e+00	6.642689e+00	-5.839244e-05	-1.504047e-03	1.055610e-04	8.695239e-04	
0	1	2	8	-1.847658e-01	3.048628e-03	-7.441240e-02	-3.129855e-05	5.145041e-07	1.809043e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.288031e+04	3.716523e+00	-2.650040e+00	6.505385e+00	-1.498269e-05	-1.332954e-03	2.195061e-05	7.703114e-04	
0	1	3	8	-1.846608e-01	-4.602621e-03	-7.423905e-02	-2.399708e-05	-6.041133e-07	1.387964e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.350727e+04	3.718708e+00	-2.766988e+00	6.308992e+00	8.750507e-06	-1.041510e-03	-2.624445e-05	6.024720e-04	
0	1	4	8	-1.845985e-01	-9.241539e-03	-7.439930e-02	-1.363816e-05	-6.894447e-07	7.881904e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.381891e+04	3.545269e+00	-2.827931e+00	5.887060e+00	5.883798e-18	-5.989941e-04	-3.028072e-05	3.461767e-04	
0	2	1	8	-1.865034e-01	1.451995e-02	-7.839972e-02	-4.169021e-05	3.244443e-06	2.412410e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.376259e+04	3.550969e+00	-2.611317e+00	6.487824e+00	-7.773938e-05	-1.805104e-03	1.406582e-04	1.043860e-03	
0	2	2	8	-1.869392e-01	4.754095e-03	-7.823963e-02	-3.644220e-05	9.240063e-07	2.103341e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.386702e+04	3.610851e+00	-2.674209e+00	6.373591e+00	-2.433204e-05	-1.585175e-03	4.025538e-05	9.147116e-04	
0	2	3	8	-1.870725e-01	-2.640439e-03	-7.835028e-02	-2.674958e-05	-3.813248e-07	1.542829e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.423042e+04	3.620836e+00	-2.800854e+00	6.208583e+00	5.357874e-06	-1.178233e-03	-1.681140e-05	6.796109e-04	
0	2	4	8	-1.872394e-01	-7.033231e-03	-7.880548e-02	-1.425404e-05	-5.368410e-07	8.222601e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.418165e+04	3.505326e+00	-2.853413e+00	5.890257e+00	3.861155e-18	-6.293701e-04	-2.370357e-05	3.630591e-04	
0	3	1	8	-1.887397e-01	1.655152e-02	-8.254502e-02	-4.597025e-05	4.029974e-06	2.673708e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.498045e+04	3.468201e+00	-2.590395e+00	6.353472e+00	-1.012885e-04	-2.047072e-03	1.796862e-04	1.189763e-03	
0	3	2	8	-1.893673e-01	6.894293e-03	-8.255225e-02	-3.925141e-05	1.426486e-06	2.275424e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.487892e+04	3.534922e+00	-2.679146e+00	6.265752e+00	-3.430170e-05	-1.746528e-03	6.355998e-05	1.012186e-03	
0	3	3	8	-1.896844e-01	-3.755633e-04	-8.283753e-02	-2.788856e-05	-5.877857e-08	1.615400e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.512992e+04	3.555322e+00	-2.806188e+00	6.127759e+00	9.580066e-07	-1.252797e-03	-2.643119e-06	7.256709e-04	
0	3	4	8	-1.899642e-01	-4.711150e-03	-8.339274e-02	-1.465630e-05	-3.699112e-07	8.490865e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.479361e+04	3.463053e+00	-2.849648e+00	5.853518e+00	-1.674928e-07	-6.555293e-04	-1.654441e-05	3.797678e-04	
0	4	1	8	-1.911463e-01	1.882375e-02	-8.704928e-02	-4.923649e-05	4.846468e-06	2.860927e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.600362e+04	3.381142e+00	-2.554250e+00	6.251631e+00	-1.205368e-04	-2.242888e-03	2.210390e-04	1.302258e-03	
0	4	2	8	-1.919323e-01	9.214919e-03	-8.714994e-02	-4.122645e-05	1.977152e-06	2.386053e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.561005e+04	3.458213e+00	-2.643154e+00	6.194152e+00	-4.899890e-05	-1.864330e-03	8.953106e-05	1.078612e-03	
0	4	3	8	-1.923745e-01	1.980063e-03	-8.750484e-02	-2.882558e-05	2.957965e-07	1.665344e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.562107e+04	3.486274e+00	-2.774106e+00	6.083692e+00	-4.937911e-06	-1.308560e-03	1.344142e-05	7.559565e-04	
0	4	4	8	-1.927214e-01	-2.356546e-03	-8.808402e-02	-1.506099e-05	-1.855656e-07	8.694959e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.505456e+04	3.399858e+00	-2.811308e+00	5.829073e+00	6.400288e-07	-6.767259e-04	-8.339719e-06	3.906901e-04	
0	5	1	8	-1.936746e-01	2.121618e-02	-9.183259e-02	-5.194010e-05	5.688136e-06	3.013613e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.671920e+04	3.312158e+00	-2.499098e+00	6.180258e+00	-1.378657e-04	-2.402989e-03	2.634521e-04	1.393120e-03	
0	5	2	8	-1.945822e-01	1.160858e-02	-9.195524e-02	-4.288322e-05	2.557315e-06	2.477776e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.614515e+04	3.399565e+00	-2.598573e+00	6.151873e+00	-5.969192e-05	-1.961107e-03	1.170918e-04	1.132636e-03	
0	5	3	8	-1.951121e-01	4.365505e-03	-9.231364e-02	-2.965526e-05	6.631545e-07	1.711187e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.605153e+04	3.439478e+00	-2.726903e+00	6.066373e+00	-1.045866e-05	-1.357672e-03	3.038806e-05	7.833283e-04	
0	5	4	8	-1.955029e-01	7.181825e-06	-9.287770e-02	-1.542439e-05	1.118656e-10	8.901686e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.535838e+04	3.362544e+00	-2.755627e+00	5.826478e+00	-8.167742e-10	-6.971111e-04	5.058057e-09	4.023151e-04	
0	6	1	8	-1.963044e-01	2.366394e-02	-9.684206e-02	-5.415808e-05	6.527138e-06	3.152631e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.743258e+04	3.271247e+00	-2.427167e+00	6.122089e+00	-1.323021e-04	-2.547188e-03	3.072547e-04	1.481699e-03	
0	6	2	8	-1.973038e-01	1.402702e-02	-9.693237e-02	-4.430318e-05	3.148676e-06	2.566715e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.667754e+04	3.365434e+00	-2.533003e+00	6.119690e+00	-6.661571e-05	-2.050413e-03	1.458771e-04	1.187374e-03	
