# EASY A2.0-S(PCA)
# INTERMEDIATE SOLUTION FILE - Gen.: 2
# Level id:1  -  Level type: EA
# Number of entries: 21
# Number of objectives: 3
# Total variables: 40 - Free variables: 40
# Number of constraints: 48
# Obj / <id> / Free Vars / Constraints
0.0509440988 0.1651884 1.235157  	 219 	 0.44582506875764 0.55281240493168 0.51860287793721 0.35092258883366 -0.61194064673284 -0.66065060624809 -0.81142571241483 -0.57823732715486 0.55222536757126 0.58726172975006 0.60162243150341 1.3069856493627 0.19832285548908 0.48204268005208 0.30656310501759 0.64693160685931 0.48238279640083 0.33233152271809 2.0119629907198 0.84195936679256 -0.51621965122734 -0.67971722878464 -0.14719982931069 -0.038795845124989 2.2679114328985 3.2926168975784 5.5426590692176 9.0653374627308 2.1744355656212 3.7455328459837 3.6269172917961 9.3162668432346 23.033715609808 28.030462473407 32.648089360218 50.997322953496 -43.892876480562 -53.251802224068 -49.1541 -41.1028  	 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00292887 0.0050167224080268 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00299064 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00295118 -1e+20 
0.0546356219 0.1658956 1.228155  	 90 	 0.44006234016609 0.48831198960627 0.54198381748129 0.35109771000254 -0.60162188893502 -0.76122884454489 -0.80663508793868 -0.57392875475158 0.55227285290393 0.6229975584477 0.57741735781021 1.3321469280258 0.17903639815985 0.48809987917224 0.30328798205482 0.64354049045425 0.44053192222705 0.33862483528286 1.9904094995926 0.83387401023016 -0.54801423959096 -0.68074593008381 -0.15883276146577 -0.038609931714204 2.2752976066017 3.1372832466197 5.5613834879731 8.4965711480889 2.190070266594 3.7843488177644 3.640870642919 9.2913818014867 22.96297430918 28.177784486201 32.693876345979 50.295235092597 -43.656072926244 -53.274554450909 -52.804566075014 -44.501073236697  	 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00296149 0.011705685618729 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00292768 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.0029459 -1e+20 
0.0561821935 0.1663182 1.22009  	 133 	 0.44714937540035 0.56758108980632 0.51468555674528 0.34384405368189 -0.622499714782 -0.66543972090653 -0.79969562580648 -0.58363236203519 0.54981059993232 0.5919508189558 0.60164690035314 1.2840849371937 0.19763403864666 0.44060127694604 0.35899151197191 0.63771261351021 0.48217295204038 0.33992114222358 1.937894955975 0.83617635939516 -0.51674667078927 -0.68072001544653 -0.14827011235439 -0.037703746837551 2.2749195219046 3.2955372407346 5.87788 9.0782568236094 2.166095873827 3.7300101478051 3.6250845257943 9.3915810392576 25.0364 28.856410348081 32.576027516031 47.45643836117 -43.344116625958 -53.931182172773 -49.1541 -41.1028  	 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00296297 0.004180602006689 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00294684 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00298708 -1e+20 
0.0566148985 0.1698388 1.2195365  	 229 	 0.44714937540035 0.56758108980632 0.51468555674528 0.34384405368189 -0.622499714782 -0.66543972090653 -0.79969562580648 -0.58363236203519 0.54981059993232 0.5919508189558 0.60164690035314 1.2840849371937 0.19763403864666 0.44060127694604 0.35899151197191 0.63771261351021 0.53160499845648 0.33992114222358 1.937894955975 0.83617635939516 -0.51674667078927 -0.68072001544653 -0.14827011235439 -0.037703746837551 2.2749195219046 3.2955372407346 5.87788 9.0782568236094 2.166095873827 3.7300101478051 3.6250845257943 9.3915810392576 25.0364 28.856410348081 32.576027516031 47.45643836117 -43.344116625958 -53.931182172773 -49.1541 -41.1028  	 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00298168 0.0083612040133779 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00291997 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00299007 -1e+20 
0.0575820434 0.152187 1.237231  	 191 	 0.44714937540035 0.50879538542124 0.51468555674528 0.34384405368189 -0.59363929792171 -0.77349134291639 -0.79969562580648 -0.58363236203519 0.49776331181207 0.55721954018156 0.60164690035314 1.4794873720294 0.19763403864666 0.37350943619951 0.37180292878583 0.63771261351021 0.43890437451949 0.35663847909852 1.9599033003237 0.83617635939516 -0.51674667078927 -0.78541066776028 -0.14827011235439 -0.033598728278838 2.2749195219046 3.2955372407346 5.87788 9.0782568236094 2.166095873827 3.6877562925439 3.5015202620459 8.9308984906327 23.794576935878 27.32227880131 32.576027516031 51.085766801819 -45.541017026104 -50.836699918543 -50.924508179978 -41.1028  	 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00298573 0.0033444816053512 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00295597 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00297774 -1e+20 
0.0581241817 0.1658036 1.156249  	 165 	 0.4281207504629 0.44475315363468 0.50722946310499 0.34358709676811 -0.6316044252203 -0.69744789035412 -0.83659128465795 -0.57103003784684 0.56206579511652 0.61794143148893 0.58848653432585 1.6539536433478 0.21127612660253 0.44230444009906 0.35649806082306 0.60004707583881 0.4740648026768 0.37980852606506 2.2930988030437 0.82863183795422 -0.60837263155221 -0.80526416791492 -0.1781564109898 -0.039823040577001 2.2259792667648 3.174122677571 5.365034663705 9.19419 2.30289 3.5400542500096 3.507290463688 9.4341511542977 25.0364 29.429828536035 34.052271045562 47.404241319465 -45.655451425341 -53.69986974058 -49.1541 -42.661399966843  	 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00293426 0.010033444816053 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00289532 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00296187 -1e+20 
0.0587903983 0.1328348 1.227638  	 51 	 0.46686432620842 0.50425353984689 0.51357234792648 0.37418883762476 -0.58914096300146 -0.76238422285622 -0.71592026308801 -0.58665286365925 0.50400189541028 0.56305346024969 0.68946895412218 1.4991047507628 0.21071537101882 0.38248792326156 0.37384824299978 0.69585671373195 0.43276489434451 0.35718463932036 1.9561884698062 0.82361011252993 -0.54409520455133 -0.77366686384846 -0.17507150344721 -0.033775437013584 2.1560780085121 3.2095309250308 5.8111561163122 8.4834347046121 2.148426470843 3.6831193545793 3.5208661250722 8.8952173082541 23.724951101072 27.076192632677 33.440424462048 50.798311056162 -45.386359009641 -50.725435617818 -50.767071449829 -44.066858652191  	 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00296737 0.0083612040133779 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00291912 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00299101 -1e+20 
0.0620008581 0.1590176 1.1989815  	 123 	 0.4397362830022 0.47372053889466 0.54440612791358 0.35318189968902 -0.60569555040227 -0.80848793587049 -0.84101607128057 -0.5869025123555 0.54779157162248 0.59259865351526 0.53845059259386 1.3499616318958 0.2135473498603 0.42801142221192 0.30425335178671 0.64026773684638 0.48485557344859 0.34134471157248 2.0307678609966 0.84008704886917 -0.63261119932319 -0.6867391223397 -0.15146507666792 -0.041245522764283 2.2612834189066 3.2877816691825 5.87788 8.3946032889334 2.1994831240561 3.7748132171161 3.7102037922573 9.4035465811926 22.943399034085 28.765205200757 32.851425118216 47.899973660899 -45.011453619775 -51.224991487022 -52.057926070885 -43.704555029343  	 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00297716 0.0075250836120401 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00295514 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00299691 -1e+20 
0.0656572117 0.22815 1.1555095  	 250 	 0.43260422587592 0.45629169689018 0.55035464376472 0.35177577845041 -0.64490599653508 -0.73693508677419 -0.93460506906176 -0.64192786484354 0.5554013600975 0.69969264608195 0.54117646204089 1.5747898286306 0.21544711760305 0.40875688363029 0.35720816625765 0.62763607281052 0.45713554558296 0.40030684487366 2.0358593653053 0.89768400387964 -0.6116304968288 -0.66691667140072 -0.17331662125075 -0.040445619449968 2.234584638655 3.2551130962854 5.382667251348 9.19419 2.2793709884541 3.5999851789157 3.4773565600577 8.7498366296366 24.888877917772 28.649736926326 34.427919586953 47.587228152571 -45.691 -53.827051208611 -53.233457546807 -42.258024173165  	 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00298091 0.0016722408026756 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00292464 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00293818 -1e+20 
0.0761696473 0.156809 1.215817  	 177 	 0.45637288606156 0.48778312635624 0.51736640123924 0.34668145925881 -0.59577639694745 -0.66455511308724 -0.8504607854078 -0.56682710559481 0.55383062957365 0.58229543854488 0.58693451373069 1.6196809489725 0.18964375881198 0.41292428664637 0.40116082630975 0.71363034840628 0.45755662878627 0.40294637812578 2.0319908254954 0.70725687892538 -0.58483146267469 -0.68364725035345 -0.14479710497889 -0.0433782 2.3602128130392 3.2721998329493 5.3978221713166 9.061407425918 2.1859221969928 3.5320660683505 3.4963739870985 9.49004 22.853548545681 28.345362237437 33.76287518101 49.065351646356 -44.115451959166 -53.873173149422 -53.82824671493 -42.662290860581  	 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00296742 0.0066889632107023 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.0029251 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 -1e+20 0.00296212 -1e+20 
