b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
6	1	2	8	1.103544e-01	7.677034e-02	-6.196591e-02	-8.317836e-06	-5.786415e-06	3.761631e-05	-1.680971e+01	2.416331e+01	0.000000e+00	9.982000e+02	2.262706e+04	-3.819706e+00	1.373141e+00	9.615098e+00	-3.831107e-01	1.684217e-03	-3.680830e-04	-4.517030e-03	
6	1	2	9	1.194890e-01	8.328307e-02	-5.894418e-02	-8.950079e-06	-6.238163e-06	4.050028e-05	-1.823574e+01	2.616343e+01	0.000000e+00	9.982000e+02	1.837831e+04	-3.976090e+00	1.186104e+00	1.006014e+01	-4.324828e-01	1.928166e-03	-3.603205e-04	-5.051508e-03	
6	1	2	10	1.290951e-01	8.913237e-02	-5.592245e-02	-9.696703e-06	-6.694761e-06	4.382731e-05	-1.951651e+01	2.826680e+01	0.000000e+00	9.982000e+02	1.132312e+04	-4.268791e+00	1.012668e+00	1.063664e+01	-4.975796e-01	2.313097e-03	-3.455345e-04	-5.709029e-03	
6	1	2	11	1.400065e-01	9.043386e-02	-5.326030e-02	-8.065650e-06	-5.208918e-06	3.531458e-05	-1.980149e+01	3.065597e+01	0.000000e+00	9.982000e+02	2.434132e+03	-4.529415e+00	7.767974e-01	1.145116e+01	-4.359602e-01	2.158479e-03	-2.111421e-04	-4.977996e-03	
6	1	2	12	1.479141e-01	8.801109e-02	-5.180301e-02	-2.272024e-06	-1.351871e-06	1.007790e-05	-1.927100e+01	3.238742e+01	0.000000e+00	9.982000e+02	-5.468270e+03	-4.692462e+00	7.875434e-01	1.196978e+01	-1.300332e-01	6.485047e-04	-7.086380e-05	-1.436687e-03	
6	1	3	1	5.312317e-02	3.395987e-02	-8.119399e-02	-8.012640e-07	-5.122209e-07	3.530400e-06	-7.435887e+00	1.163190e+01	0.000000e+00	9.982000e+02	3.478310e+04	-3.907573e+00	3.190011e+00	7.241682e+00	-2.612513e-02	1.426859e-04	-5.523765e-05	-3.115953e-04	
6	1	3	2	5.765475e-02	3.691518e-02	-7.973670e-02	-3.294296e-06	-2.109285e-06	1.452141e-05	-8.082985e+00	1.262414e+01	0.000000e+00	9.982000e+02	3.302839e+04	-3.859683e+00	2.864306e+00	7.485384e+00	-1.132851e-01	5.863282e-04	-2.286831e-04	-1.313079e-03	
6	1	3	3	6.591189e-02	4.234644e-02	-7.707455e-02	-5.006213e-06	-3.216393e-06	2.208957e-05	-9.272218e+00	1.443213e+01	0.000000e+00	9.982000e+02	3.257283e+04	-3.737909e+00	2.353419e+00	8.078350e+00	-1.876891e-01	8.943216e-04	-3.150769e-04	-2.207169e-03	
6	1	3	4	7.526301e-02	4.854413e-02	-7.405282e-02	-5.782580e-06	-3.729756e-06	2.554457e-05	-1.062927e+01	1.647966e+01	0.000000e+00	9.982000e+02	3.089972e+04	-3.621511e+00	2.049263e+00	8.396349e+00	-2.261691e-01	1.014293e-03	-3.337865e-04	-2.660141e-03	
6	1	3	5	8.458676e-02	5.478380e-02	-7.103109e-02	-6.526126e-06	-4.226739e-06	2.886455e-05	-1.199552e+01	1.852120e+01	0.000000e+00	9.982000e+02	2.929949e+04	-3.596601e+00	1.871904e+00	8.666250e+00	-2.642496e-01	1.156703e-03	-3.592157e-04	-3.114270e-03	
