b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
4	1	1	1	3.351946e-02	-2.790240e-02	5.848127e-02	1.575229e-06	-1.292170e-06	2.775788e-07	6.109538e+00	7.339455e+00	0.000000e+00	9.982000e+02	-1.176897e+04	8.930868e-01	3.113999e+00	9.932683e+00	8.229009e-05	1.787431e-05	-1.434471e-05	3.957360e-06	
4	1	2	1	3.368006e-02	-2.766198e-02	5.868730e-02	1.345148e-06	-1.096802e-06	2.329340e-07	6.056895e+00	7.374619e+00	0.000000e+00	9.982000e+02	-1.166018e+04	9.699922e-01	3.199767e+00	9.717995e+00	7.831248e-05	1.445857e-05	-1.147113e-05	3.255842e-06	
4	1	3	1	3.382921e-02	-2.745043e-02	5.881984e-02	1.122379e-06	-9.091932e-07	1.915641e-07	6.010573e+00	7.407278e+00	0.000000e+00	9.982000e+02	-1.107477e+04	9.813957e-01	3.234198e+00	9.659979e+00	-1.458165e-05	1.051895e-05	-8.584854e-06	1.657220e-06	
4	1	4	1	3.395353e-02	-2.727398e-02	5.892535e-02	9.352074e-07	-7.499636e-07	1.590397e-07	5.971939e+00	7.434498e+00	0.000000e+00	9.982000e+02	-1.122985e+04	5.761118e-01	2.905712e+00	1.037346e+01	-1.298883e-05	9.226789e-06	-7.447786e-06	1.435668e-06	
4	2	1	1	3.570946e-02	-2.608900e-02	5.383594e-02	1.822406e-06	-1.329601e-06	2.983610e-07	5.712474e+00	7.818980e+00	0.000000e+00	9.982000e+02	-6.243147e+03	1.227788e+00	3.827334e+00	9.604544e+00	1.114031e-05	1.141161e-05	-8.273262e-06	1.973286e-06	
4	2	2	1	3.591100e-02	-2.578707e-02	5.394093e-02	1.492917e-06	-1.071164e-06	2.427483e-07	5.646363e+00	7.863108e+00	0.000000e+00	9.982000e+02	-5.285061e+03	1.467095e+00	4.073043e+00	8.978507e+00	8.185189e-05	6.312879e-06	-4.108592e-06	1.746241e-06	
4	2	3	1	3.606666e-02	-2.554606e-02	5.404090e-02	1.228939e-06	-8.697601e-07	1.989069e-07	5.593591e+00	7.897192e+00	0.000000e+00	9.982000e+02	-5.077214e+03	1.619043e+00	4.243708e+00	8.581015e+00	-2.664792e-05	4.928740e-06	-3.637418e-06	5.757253e-07	
4	2	4	1	3.618708e-02	-2.535287e-02	5.413775e-02	1.025093e-06	-7.176545e-07	1.652969e-07	5.551289e+00	7.923560e+00	0.000000e+00	9.982000e+02	-4.599884e+03	1.340847e+00	4.006019e+00	9.102743e+00	-1.850217e-05	4.392922e-06	-3.168685e-06	5.436148e-07	
4	3	1	1	3.781484e-02	-2.415174e-02	4.894955e-02	1.966716e-06	-1.255730e-06	3.077637e-07	5.288289e+00	8.279975e+00	0.000000e+00	9.982000e+02	-5.295296e+02	1.282426e+00	4.315866e+00	9.424577e+00	3.438937e-05	1.086431e-06	-5.181364e-07	4.881199e-07	
4	3	2	1	3.800752e-02	-2.382605e-02	4.903639e-02	1.611202e-06	-1.009596e-06	2.508392e-07	5.216976e+00	8.322165e+00	0.000000e+00	9.982000e+02	3.448783e+02	1.515771e+00	4.589352e+00	8.749650e+00	3.353057e-05	-9.454043e-07	7.772666e-07	1.393290e-07	
4	3	3	1	3.815509e-02	-2.356668e-02	4.912576e-02	1.327649e-06	-8.196001e-07	2.058734e-07	5.160183e+00	8.354477e+00	0.000000e+00	9.982000e+02	8.521219e+02	1.684713e+00	4.813956e+00	8.317700e+00	-2.963521e-05	-1.739513e-06	8.975408e-07	-5.089798e-07	
4	3	4	1	3.826920e-02	-2.335835e-02	4.921499e-02	1.108949e-06	-6.764705e-07	1.714202e-07	5.114568e+00	8.379463e+00	0.000000e+00	9.982000e+02	8.776187e+02	1.502786e+00	4.664420e+00	8.704711e+00	-1.791526e-05	-1.246829e-06	6.595005e-07	-3.448170e-07	
4	4	1	1	3.979172e-02	-2.213137e-02	4.392581e-02	2.088694e-06	-1.161905e-06	3.149795e-07	4.845906e+00	8.712835e+00	0.000000e+00	9.982000e+02	2.641796e+03	1.269427e+00	4.830104e+00	9.393642e+00	4.476037e-05	-5.472373e-06	3.290838e-06	-4.121736e-07	
4	4	2	1	3.996944e-02	-2.178844e-02	4.400122e-02	1.717907e-06	-9.364824e-07	2.579255e-07	4.770818e+00	8.751749e+00	0.000000e+00	9.982000e+02	2.849389e+03	1.459690e+00	5.093977e+00	8.772964e+00	1.934219e-05	-4.875848e-06	2.771746e-06	-5.662127e-07	
4	4	3	1	4.010567e-02	-2.151421e-02	4.408254e-02	1.420081e-06	-7.616644e-07	2.124877e-07	4.710772e+00	8.781578e+00	0.000000e+00	9.982000e+02	3.348786e+03	1.606771e+00	5.308397e+00	8.294764e+00	-1.754886e-05	-4.792687e-06	2.461757e-06	-8.586378e-07	
4	4	4	1	4.021102e-02	-2.129328e-02	4.416597e-02	1.187328e-06	-6.285969e-07	1.771687e-07	4.662398e+00	8.804644e+00	0.000000e+00	9.982000e+02	3.396211e+03	1.437377e+00	5.157930e+00	8.674465e+00	-6.984136e-06	-4.049798e-06	2.102579e-06	-6.634883e-07	
4	5	1	1	4.165211e-02	-2.001345e-02	3.877694e-02	2.184003e-06	-1.050175e-06	3.190656e-07	4.382166e+00	9.120189e+00	0.000000e+00	9.982000e+02	4.794968e+03	1.133217e+00	5.239167e+00	9.465008e+00	7.442512e-05	-1.041002e-05	5.433629e-06	-8.264660e-07	
4	5	2	1	4.181087e-02	-1.965913e-02	3.884536e-02	1.805313e-06	-8.492933e-07	2.627677e-07	4.304584e+00	9.154950e+00	0.000000e+00	9.982000e+02	4.645521e+03	1.285479e+00	5.483831e+00	8.876930e+00	4.666015e-05	-7.517444e-06	3.818988e-06	-6.875742e-07	
4	5	3	1	4.193261e-02	-1.937437e-02	3.892224e-02	1.499197e-06	-6.929055e-07	2.175926e-07	4.242231e+00	9.181607e+00	0.000000e+00	9.982000e+02	4.989971e+03	1.403377e+00	5.677330e+00	8.400428e+00	-2.313057e-05	-7.272262e-06	3.214065e-06	-1.245236e-06	
4	5	4	1	4.202663e-02	-1.914419e-02	3.900288e-02	1.254567e-06	-5.716378e-07	1.816529e-07	4.191832e+00	9.202194e+00	0.000000e+00	9.982000e+02	5.039779e+03	1.245080e+00	5.522433e+00	8.771707e+00	-1.899795e-05	-5.368286e-06	2.329539e-06	-9.404156e-07	
4	6	1	1	4.340803e-02	-1.776534e-02	3.352170e-02	2.252780e-06	-9.233206e-07	3.202975e-07	3.889917e+00	9.504665e+00	0.000000e+00	9.982000e+02	5.808666e+03	9.069451e-01	5.551098e+00	9.583490e+00	1.494401e-04	-1.298572e-05	6.198962e-06	-4.273733e-07	
4	6	2	1	4.354418e-02	-1.740588e-02	3.358952e-02	1.874188e-06	-7.500494e-07	2.656808e-07	3.811208e+00	9.534477e+00	0.000000e+00	9.982000e+02	5.297278e+03	1.040955e+00	5.784181e+00	8.954605e+00	6.759370e-05	-7.974928e-06	3.607135e-06	-5.334475e-07	
4	6	3	1	4.364841e-02	-1.711543e-02	3.366723e-02	1.565483e-06	-6.144380e-07	2.214066e-07	3.747612e+00	9.557300e+00	0.000000e+00	9.982000e+02	5.476549e+03	1.111142e+00	5.928183e+00	8.570127e+00	-3.969917e-05	-7.118411e-06	2.539895e-06	-1.340377e-06	
4	6	4	1	4.372858e-02	-1.687993e-02	3.374946e-02	1.311760e-06	-5.068108e-07	1.851535e-07	3.696046e+00	9.574854e+00	0.000000e+00	9.982000e+02	5.524008e+03	9.613488e-01	5.760841e+00	8.934661e+00	-9.499826e-06	-6.511995e-06	2.457972e-06	-1.002696e-06	
4	7	1	1	4.506561e-02	-1.534157e-02	2.817862e-02	2.304119e-06	-7.861630e-07	3.200359e-07	3.359206e+00	9.867611e+00	0.000000e+00	9.982000e+02	5.878781e+03	6.073435e-01	5.747821e+00	9.692011e+00	1.814697e-04	-1.120049e-05	4.890040e-06	1.942893e-07	
4	7	2	1	4.517618e-02	-1.498280e-02	2.825363e-02	1.933075e-06	-6.423327e-07	2.679043e-07	3.280649e+00	9.891822e+00	0.000000e+00	9.982000e+02	5.334599e+03	7.338262e-01	5.987743e+00	9.016209e+00	9.452906e-05	-6.847320e-06	2.857615e-06	-1.039704e-07	
4	7	3	1	4.526028e-02	-1.469140e-02	2.833884e-02	1.623867e-06	-5.279975e-07	2.246396e-07	3.216845e+00	9.910236e+00	0.000000e+00	9.982000e+02	5.487821e+03	7.573243e-01	6.068907e+00	8.750558e+00	-4.519865e-05	-7.032049e-06	2.001607e-06	-1.362760e-06	
4	7	4	1	4.532433e-02	-1.445458e-02	2.842816e-02	1.362689e-06	-4.352992e-07	1.882095e-07	3.164990e+00	9.924261e+00	0.000000e+00	9.982000e+02	5.571550e+03	6.137536e-01	5.872145e+00	9.099744e+00	-7.598286e-06	-7.005734e-06	2.191987e-06	-1.036050e-06	
4	8	1	1	4.661884e-02	-1.268934e-02	2.277637e-02	2.335379e-06	-6.380593e-07	3.178560e-07	2.778471e+00	1.020771e+01	0.000000e+00	9.982000e+02	5.412113e+03	2.567949e-01	5.829349e+00	9.738425e+00	2.247400e-04	-7.104815e-06	3.247428e-06	1.221131e-06	
4	8	2	1	4.670142e-02	-1.233684e-02	2.286757e-02	1.986458e-06	-5.262406e-07	2.700856e-07	2.701286e+00	1.022579e+01	0.000000e+00	9.982000e+02	5.618676e+03	3.812669e-01	6.098532e+00	9.021919e+00	3.866954e-05	-7.774004e-06	2.295512e-06	-7.104131e-07	
4	8	3	1	4.676334e-02	-1.204840e-02	2.296790e-02	1.679687e-06	-4.338504e-07	2.280955e-07	2.638130e+00	1.023935e+01	0.000000e+00	9.982000e+02	4.087524e+03	3.581529e-01	6.093521e+00	8.904072e+00	-3.987031e-05	-4.520067e-06	9.221332e-07	-9.655592e-07	
4	8	4	1	4.680949e-02	-1.181356e-02	2.307068e-02	1.413003e-06	-3.574902e-07	1.916502e-07	2.586708e+00	1.024945e+01	0.000000e+00	9.982000e+02	4.787006e+03	2.327161e-01	5.889933e+00	9.223638e+00	-1.185645e-05	-5.422376e-06	1.301599e-06	-8.440490e-07	
4	9	1	1	4.805003e-02	-9.733568e-03	1.735031e-02	2.350115e-06	-4.795971e-07	3.141312e-07	2.131272e+00	1.052108e+01	0.000000e+00	9.982000e+02	3.623469e+03	-1.364275e-01	5.788111e+00	9.739358e+00	1.456783e-04	-2.704297e-06	1.378135e-06	1.066501e-06	
4	9	2	1	4.810176e-02	-9.398215e-03	1.746737e-02	2.012961e-06	-3.965139e-07	2.685772e-07	2.057843e+00	1.053241e+01	0.000000e+00	9.982000e+02	3.060784e+03	-2.143720e-02	6.078740e+00	9.008834e+00	-1.053620e-05	-2.915210e-06	5.096877e-07	-4.827801e-07	
4	9	3	1	4.813864e-02	-9.124226e-03	1.759025e-02	1.699929e-06	-3.250616e-07	2.264827e-07	1.997850e+00	1.054049e+01	0.000000e+00	9.982000e+02	4.215991e+03	-6.829239e-02	6.030158e+00	9.034510e+00	-4.167577e-05	-3.667959e-06	4.525547e-07	-8.628592e-07	
4	9	4	1	4.816444e-02	-8.902171e-03	1.771191e-02	1.429472e-06	-2.666462e-07	1.902651e-07	1.949228e+00	1.054613e+01	0.000000e+00	9.982000e+02	3.633267e+03	-2.024676e-01	5.710425e+00	9.388822e+00	-7.747671e-06	-3.644347e-06	6.358822e-07	-5.575645e-07	
4	10	1	1	4.931664e-02	-6.445915e-03	1.193454e-02	2.342524e-06	-3.098447e-07	3.091456e-07	1.411404e+00	1.079842e+01	0.000000e+00	9.982000e+02	1.489377e+03	-5.431817e-01	5.623086e+00	9.623662e+00	3.606281e-05	1.354234e-06	1.792486e-08	5.255251e-07	
4	10	2	1	4.933710e-02	-6.136282e-03	1.208312e-02	2.012549e-06	-2.533160e-07	2.654706e-07	1.343606e+00	1.080290e+01	0.000000e+00	9.982000e+02	7.653332e+02	-4.824181e-01	5.809609e+00	9.078532e+00	-1.890868e-05	2.000130e-06	-3.604467e-07	9.262450e-08	
4	10	3	1	4.934825e-02	-5.885924e-03	1.223334e-02	1.692704e-06	-2.045057e-07	2.230868e-07	1.288788e+00	1.080534e+01	0.000000e+00	9.982000e+02	1.957411e+03	-5.310369e-01	5.720594e+00	9.146955e+00	-3.595933e-05	-1.758840e-07	-1.811999e-07	-3.521819e-07	
4	10	4	1	4.935309e-02	-5.685399e-03	1.237771e-02	1.422030e-06	-1.660665e-07	1.872874e-07	1.244881e+00	1.080640e+01	0.000000e+00	9.982000e+02	1.228539e+03	-6.545788e-01	5.341876e+00	9.576797e+00	-6.983757e-06	-6.242361e-08	-2.947747e-08	-7.517220e-08	
4	11	1	1	5.035804e-02	-2.835660e-03	6.577082e-03	2.371833e-06	-1.359695e-07	3.115484e-07	6.208990e-01	1.102645e+01	0.000000e+00	9.982000e+02	1.361621e+02	-9.361235e-01	5.344135e+00	9.373747e+00	5.274141e-06	4.993754e-06	-2.592810e-07	7.074279e-07	
4	11	2	1	5.034998e-02	-2.548366e-03	6.758541e-03	2.040161e-06	-1.056334e-07	2.676795e-07	5.579928e-01	1.102468e+01	0.000000e+00	9.982000e+02	-2.618936e+03	-9.413468e-01	5.336175e+00	9.182616e+00	-2.523310e-05	9.743929e-06	-6.377819e-07	1.046381e-06	
4	11	3	1	5.033803e-02	-2.318695e-03	6.936836e-03	1.716670e-06	-8.118175e-08	2.251029e-07	5.077037e-01	1.102206e+01	0.000000e+00	9.982000e+02	-1.484378e+03	-9.984038e-01	5.120205e+00	9.357349e+00	-3.247598e-05	6.027349e-06	-4.493893e-07	4.849403e-07	
4	11	4	1	5.032429e-02	-2.137026e-03	7.105000e-03	1.443131e-06	-6.313849e-08	1.891411e-07	4.679254e-01	1.101906e+01	0.000000e+00	9.982000e+02	-1.763614e+03	-1.076395e+00	4.807223e+00	9.709418e+00	-1.184250e-05	5.753004e-06	-3.081187e-07	6.390961e-07	
