b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
0	3	4	4	-1.315215e-01	-6.378447e-03	-1.168806e-01	-1.983838e-05	-9.171255e-05	-3.439197e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.149185e+04	2.668979e+00	-3.416984e+00	7.572468e+00	-2.281745e-03	-6.310288e-04	-2.881366e-03	-1.100689e-03	
0	3	4	5	-1.469221e-01	-6.292871e-03	-1.082175e-01	-2.014370e-05	-9.299048e-05	-3.486005e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.865071e+04	2.799389e+00	-3.562542e+00	7.885602e+00	-2.604214e-03	-5.814021e-04	-2.641153e-03	-1.014088e-03	
0	3	4	6	-1.623274e-01	-6.225672e-03	-9.949915e-02	-2.040774e-05	-9.426315e-05	-3.535085e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.639716e+04	3.113804e+00	-3.679000e+00	8.012494e+00	-2.781648e-03	-5.391906e-04	-2.440458e-03	-9.412944e-04	
0	3	4	7	-1.775241e-01	-6.168794e-03	-9.087786e-02	-2.001043e-05	-9.245501e-05	-3.466235e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.134919e+04	3.894992e+00	-3.868890e+00	8.070941e+00	-2.895548e-03	-4.261272e-04	-1.905782e-03	-7.419815e-04	
0	3	4	8	-1.875666e-01	-6.132280e-03	-8.517628e-02	-6.866609e-06	-3.172558e-05	-1.188213e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.298394e+04	4.352743e+00	-3.868893e+00	7.814612e+00	-8.194556e-05	-1.585696e-04	-7.306743e-04	-2.744156e-04	
0	4	4	1	-9.325729e-02	-4.551533e-03	-1.438610e-01	-6.462675e-06	-2.999664e-05	-1.117457e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.271488e+04	3.828872e+00	-3.358837e+00	6.801970e+00	-3.533594e-04	-2.131612e-04	-9.819222e-04	-3.686399e-04	
0	4	4	2	-1.034295e-01	-4.422815e-03	-1.383307e-01	-1.903176e-05	-8.850198e-05	-3.296055e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.585912e+04	3.212787e+00	-3.257277e+00	6.890980e+00	-3.566805e-04	-6.848404e-04	-3.178163e-03	-1.186529e-03	
0	4	4	3	-1.187412e-01	-4.254901e-03	-1.299427e-01	-1.985385e-05	-9.247252e-05	-3.439972e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.392865e+04	2.838352e+00	-3.305409e+00	7.247363e+00	-6.939200e-04	-6.768007e-04	-3.140834e-03	-1.174276e-03	
0	4	4	4	-1.342178e-01	-4.115460e-03	-1.213876e-01	-2.011388e-05	-9.383029e-05	-3.486844e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.070327e+04	2.815549e+00	-3.442274e+00	7.638942e+00	-2.037751e-03	-6.235483e-04	-2.875095e-03	-1.086583e-03	
0	4	4	5	-1.496478e-01	-4.003174e-03	-1.127808e-01	-2.032514e-05	-9.474862e-05	-3.516867e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.822799e+04	2.951956e+00	-3.569432e+00	7.910445e+00	-2.363525e-03	-5.773008e-04	-2.650307e-03	-1.005540e-03	
