8
-0.15208531	-0.0035854565	-0.099191184
-0.16742145	-0.0021168044	-0.090202778
-0.18221765	-0.00069566509	-0.081530434
-0.18725139	-0.00020558427	-0.078583029
-0.085119057	-0.014296944	-0.13756884
-0.090311047	-0.013992997	-0.13456127
-0.10544682	-0.013213759	-0.12581345
-0.12084533	-0.012430489	-0.11689498
-0.13620813	-0.011655977	-0.10797825
-0.15162753	-0.010900274	-0.098992703
-0.16701965	-0.010164051	-0.090005858
-0.18186434	-0.0094500564	-0.081336975
-0.18691376	-0.0092017315	-0.078389919
-0.084669473	-0.016996971	-0.13764987
-0.089873718	-0.01686303	-0.13465249
-0.10504329	-0.016560072	-0.12593424
-0.12048133	-0.016266473	-0.1170503
-0.13587963	-0.01598068	-0.10817137
-0.15133407	-0.015714566	-0.099227989
-0.16676111	-0.01546522	-0.090280377
-0.18164947	-0.015221925	-0.081649295
-0.18671568	-0.01513573	-0.078715921
-0.084685016	-0.018139439	-0.13807388
-0.089904697	-0.018086061	-0.13510359
-0.10510692	-0.017995907	-0.12645098
-0.12059366	-0.01792595	-0.11763432
-0.1360275	-0.017862239	-0.1088277
-0.1515064	-0.017816272	-0.099962604
-0.16697062	-0.017785861	-0.091085182
-0.18190957	-0.01775452	-0.082512724
-0.18699994	-0.01774258	-0.079602913
-0.088330345	-0.0026539906	-0.14110493
-0.093469143	-0.0017797747	-0.13815466
-0.10839925	0.00066095469	-0.12956597
-0.12368881	0.0031256054	-0.12073037
-0.13887792	0.0055642615	-0.11190908
-0.15406173	0.0079804326	-0.10305114
-0.16927675	0.010371851	-0.094140803
-0.18403432	0.012683744	-0.085494746
-0.18906336	0.013476153	-0.082550955
-0.087915972	-0.007548603	-0.14088024
-0.093088984	-0.0069750514	-0.13792055
-0.10812111	-0.0054077391	-0.12930934
-0.12350889	-0.0038378133	-0.12045316
-0.13879822	-0.0022881167	-0.11161542
-0.15408665	-0.00076186934	-0.10273769
-0.16941051	0.00073837135	-0.093809417
-0.18426056	0.0021853377	-0.085147956
-0.18931906	0.0026823921	-0.082197494
-0.087460627	-0.011439022	-0.14082194
-0.092653056	-0.011113458	-0.13786423
-0.10774057	-0.010259987	-0.1292593
-0.12318398	-0.009421964	-0.12041024
-0.13853062	-0.0086001788	-0.11158172
-0.15387644	-0.0078026089	-0.10271255
-0.16925725	-0.0070313658	-0.093793236
-0.18416169	-0.0062913931	-0.085140237
-0.18923875	-0.0060363932	-0.082192216
-0.087235538	-0.013906399	-0.14104789
-0.092441801	-0.013748513	-0.13810734
-0.10756198	-0.013368701	-0.12954531
-0.12304639	-0.013018074	-0.12073872
-0.13843424	-0.012681995	-0.11195093
-0.1538154	-0.012369509	-0.10312724
-0.16922416	-0.012081125	-0.094251169
-0.18417339	-0.011810273	-0.085636675
-0.18926885	-0.011717062	-0.082702961
-0.08732514	-0.015014817	-0.14151146
-0.092545928	-0.014935666	-0.13859709
-0.10769595	-0.014770787	-0.13010202
-0.12322555	-0.014643975	-0.12136217
-0.1386588	-0.014531719	-0.11264012
-0.15407188	-0.014440965	-0.10388593
-0.16951308	-0.014372257	-0.095084417
-0.18450515	-0.014314789	-0.086528017
-0.18962144	-0.014296214	-0.083614164
-0.090368991	0.00017444649	-0.14456299
-0.095510753	0.0010677156	-0.14165455
-0.11042314	0.0035665186	-0.13316451
-0.12569209	0.0060814837	-0.1244202
-0.14091751	0.0085620142	-0.1156451
-0.15607643	0.01100974	-0.10685836
-0.17124425	0.013428454	-0.098025521
-0.18603252	0.015769716	-0.08940204
-0.19108829	0.016572142	-0.086456339
-0.09015221	-0.0045926433	-0.14438979
-0.095330788	-0.0039999928	-0.14147775
-0.11034739	-0.0023731519	-0.13297922
-0.12572422	-0.00075134506	-0.12422163
-0.14105366	0.0008388133	-0.11543602
-0.15631757	0.0023981053	-0.10663857
-0.17159246	0.0039280448	-0.097792788
-0.18648209	0.0054024501	-0.089157639
-0.19156987	0.0059080891	-0.086206147
-0.089892257	-0.0083549283	-0.1444081
-0.095092131	-0.0080093385	-0.14150228
-0.11016717	-0.0070944406	-0.13301781
-0.12560286	-0.0062025445	-0.12427353
-0.14099238	-0.0053400674	-0.11550036
-0.1563155	-0.0045070239	-0.10671479
-0.17164704	-0.0037031879	-0.097881162
-0.18659345	-0.002936491	-0.089256232
-0.19170094	-0.0026731762	-0.086307582
-0.089797639	-0.010765326	-0.14468688
-0.095011794	-0.010585979	-0.1417983
-0.11012525	-0.010144488	-0.13335491
-0.12559669	-0.0097386755	-0.12465732
-0.14102941	-0.0093615208	-0.11592515
-0.15639236	-0.0090126061	-0.10717965
-0.17176059	-0.0086919334	-0.09839161
-0.18673979	-0.0083951832	-0.089803073
-0.19186457	-0.0082931994	-0.086868413
-0.089934118	-0.011882801	-0.14516439
-0.095158847	-0.011781697	-0.14229345
-0.11031082	-0.011558061	-0.13391067
-0.1258138	-0.01137651	-0.12528061
-0.14129094	-0.01122457	-0.11660852
-0.15669476	-0.011099518	-0.10792576
-0.17209709	-0.011001132	-0.099205799
-0.18711267	-0.010920018	-0.090681683
-0.19225173	-0.010892394	-0.08776178
-0.09250772	0.003231278	-0.14837227
-0.09764932	0.0041403732	-0.1455041
-0.11257027	0.0066877599	-0.13710356
-0.12781855	0.0092435902	-0.12845589
-0.14305734	0.011759058	-0.11974764
-0.15824389	0.014236863	-0.11100502
-0.173395	0.016679844	-0.10223737
-0.18817183	0.019043486	-0.093659378
-0.19324759	0.019854791	-0.090717782
-0.092467404	-0.0014789516	-0.148225
-0.097649015	-0.00086976579	-0.145358
-0.11267812	0.00080649593	-0.13695182
-0.12803711	0.002471421	-0.12829793
-0.14338583	0.0040968238	-0.11958073
-0.1586791	0.0056854313	-0.11082938
-0.17393725	0.0072408283	-0.1020522
-0.18881798	0.0087385015	-0.093463122
-0.1939288	0.0092521447	-0.090517206
-0.092359369	-0.005205154	-0.14827131
-0.0975632	-0.00484214	-0.14541075
-0.11265398	-0.0038769027	-0.13702029
-0.1280747	-0.0029400539	-0.12838002
-0.14348445	-0.0020420641	-0.11967624
-0.1588391	-0.0011800856	-0.11093699
-0.17415729	-0.00034988216	-0.1021723
-0.18909468	0.00044061734	-0.093593861
-0.19422471	0.00071128605	-0.090650275
-0.092358753	-0.007619136	-0.14856021
-0.097575278	-0.007421925	-0.14571249
-0.11270757	-0.006930445	-0.13736624
-0.12816706	-0.0064798593	-0.12876289
-0.14361301	-0.0060677356	-0.12010001
-0.15901045	-0.0056912216	-0.11139932
-0.17436762	-0.0053449542	-0.10267498
-0.18934162	-0.0050259451	-0.094136494
-0.19448182	-0.0049169134	-0.091202413
-0.092528112	-0.008757933	-0.1490271
-0.097754827	-0.0086396538	-0.14619628
-0.11292672	-0.0083682833	-0.13791329
-0.12842214	-0.0081443699	-0.12936404
-0.14389942	-0.0079589148	-0.12076206
-0.15933949	-0.0078087542	-0.11211909
-0.17473398	-0.0076869362	-0.10345591
-0.18974295	-0.0075862668	-0.094979113
-0.19489202	-0.0075520131	-0.092060817
-0.094739246	0.0064042989	-0.15251728
-0.099879422	0.007325186	-0.14968559
-0.11481338	0.0099106926	-0.14138561
-0.13007511	0.012499618	-0.13279976
-0.14529544	0.015039216	-0.12417064
-0.16050943	0.017541783	-0.11547512
-0.17567935	0.020006884	-0.10674932
-0.19045339	0.02238831	-0.098217798
-0.19552846	0.023204883	-0.095284146
-0.094850511	0.0016965939	-0.15236184
-0.10003219	0.0023185319	-0.14953191
-0.11507796	0.0040339061	-0.14122652
-0.13045331	0.0057326852	-0.13263588
-0.1457864	0.0073841414	-0.12399951
-0.16111078	0.0089971162	-0.11529528
-0.17638903	0.01057444	-0.10656121
-0.19126811	0.012090619	-0.09801918
-0.19637935	0.012609546	-0.095082083
-0.094862099	-0.0020434457	-0.15239374
-0.10006704	-0.0016668822	-0.14956982
-0.11517739	-0.00066207931	-0.14127971
-0.13061681	0.00030894127	-0.13270131
-0.14601272	0.0012338668	-0.12407715
-0.16139913	0.0021193577	-0.11538446
-0.17673915	0.0029709159	-0.10666184
-0.19167667	0.0037801944	-0.098129923
-0.19680719	0.0040556004	-0.095194856
-0.09493148	-0.0044872703	-0.15265928
-0.10014936	-0.0042763003	-0.14984671
-0.11530185	-0.0037463033	-0.1415979
-0.13078166	-0.0032625322	-0.13305546
-0.14621651	-0.0028245891	-0.12446766
-0.1616399	-0.0024262726	-0.11581101
-0.17702099	-0.0020605757	-0.10712506
-0.19199527	-0.0017234586	-0.098629605
-0.19713666	-0.0016111992	-0.09570379
-0.095125171	-0.0056581573	-0.15310222
-0.10035262	-0.0055265486	-0.15030457
-0.11554328	-0.0052190812	-0.1421156
-0.13106109	-0.0049643391	-0.13363121
-0.14653035	-0.0047555251	-0.12509419
-0.16198376	-0.0045856065	-0.11649088
-0.17740414	-0.004447294	-0.10786056
-0.19241212	-0.0043300706	-0.099421005
-0.19756392	-0.0042941755	-0.096512193
-0.097058905	0.0096226764	-0.15698015
-0.10220437	0.01055131	-0.15418607
-0.1171486	0.013162706	-0.14597396
-0.13242914	0.015774805	-0.13745897
-0.14766621	0.018333009	-0.12887558
-0.16286725	0.02084916	-0.120237
-0.17806347	0.023331819	-0.11154434
-0.19284936	0.025727082	-0.10304787
-0.19792326	0.026547055	-0.100122
-0.097298066	0.0048823568	-0.15678252
-0.10248416	0.0055124907	-0.15398702
-0.1175457	0.0072550243	-0.14577216
-0.13294197	0.0089774425	-0.13724982
-0.14829364	0.01064746	-0.12866064
-0.16360664	0.012275692	-0.120013
-0.17891586	0.01387055	-0.11131375
-0.19380812	0.015400549	-0.10280778
-0.19891846	0.015922971	-0.099877939
-0.097406063	0.0011009483	-0.15676833
-0.10261643	0.0014861379	-0.15397817
-0.11774487	0.0025182049	-0.14577636
-0.13320732	0.0035127201	-0.13726523
-0.14862379	0.0044553968	-0.12868681
-0.16400019	0.0053567425	-0.12004946
-0.1793714	0.0062250834	-0.11136006
-0.19432322	0.0070473629	-0.10286299
-0.19945342	0.0073259217	-0.099935374
-0.097529221	-0.0013888573	-0.1569877
-0.10275573	-0.0011694231	-0.15421161
-0.117924	-0.00061383298	-0.14604306
-0.13342764	-0.00010804975	-0.13756702
-0.14888405	0.00034553613	-0.12902179
-0.16429974	0.00075844339	-0.12041851
-0.1797062	0.0011395706	-0.11176
-0.19469556	0.001487392	-0.1032959
-0.19983857	0.0016018022	-0.10038076
-0.09774015	-0.0026009236	-0.1573953
-0.10298019	-0.0024615997	-0.15463848
-0.1181801	-0.0021312122	-0.14651769
-0.13371916	-0.0018568841	-0.13809478
-0.14921096	-0.0016351369	-0.12960189
-0.16466021	-0.0014530936	-0.12104868
-0.18009653	-0.0013012075	-0.11244006
-0.19511911	-0.0011763485	-0.10402487
-0.20027498	-0.0011394301	-0.10113155
-0.099474824	0.012833677	-0.16176539
-0.10463091	0.013765891	-0.15899629
-0.11958677	0.016390207	-0.15085158
-0.13487693	0.019013113	-0.14239249
-0.15013495	0.021581767	-0.13385808
-0.16535408	0.024107864	-0.1252562
-0.18054674	0.026597882	-0.11660297
-0.19534822	0.029002101	-0.10812618
-0.20042919	0.029825018	-0.10521752
-0.099820639	0.0080384557	-0.16149598
-0.10502015	0.008672459	-0.15872859
-0.12009381	0.01042879	-0.15057799
-0.13550505	0.01216303	-0.14211401
-0.15087999	0.013843332	-0.13357306
-0.1662129	0.015481609	-0.12496241
-0.18151853	0.017084918	-0.11630093
-0.19643043	0.018623916	-0.10781763
-0.20154707	0.019149106	-0.10490322
-0.10000719	0.0041987507	-0.16141195
-0.10523197	0.0045877871	-0.15864964
-0.1203743	0.0056339245	-0.15050966
-0.13585398	0.0066400216	-0.14205561
-0.15129512	0.0075920405	-0.13352412
-0.16669232	0.0085027611	-0.12492209
-0.18206113	0.0093798325	-0.11626946
-0.19703355	0.010209927	-0.10779436
-0.20217031	0.010491185	-0.10488177
-0.10017339	0.001650667	-0.16157084
-0.10541277	0.0018735559	-0.15881804
-0.12059779	0.0024420921	-0.15071006
-0.13611646	0.0029576911	-0.14228524
-0.15159683	0.0034185525	-0.13378385
-0.16703306	0.003839024	-0.12521283
-0.18243957	0.004227498	-0.1165911
-0.19744597	0.0045808009	-0.10814308
-0.20259578	0.0046978327	-0.10524201
-0.10039706	0.00038884991	-0.16193614
-0.10564688	0.00053101397	-0.15919601
-0.12086722	0.00087206536	-0.15113664
-0.13641516	0.0011537288	-0.14275591
-0.15192728	0.0013802021	-0.13430056
-0.16739661	0.0015673732	-0.12577789
-0.18283495	0.0017240585	-0.11720434
-0.19787179	0.0018518534	-0.10880454
-0.20303051	0.0018910311	-0.10591617
-0.10197664	0.01598607	-0.16683352
-0.10714902	0.016917843	-0.16408732
-0.1221382	0.019544841	-0.15598932
-0.13743548	0.02216646	-0.14758237
-0.15270027	0.024734757	-0.13908043
-0.16793551	0.027263267	-0.130505
-0.18314531	0.029757004	-0.12188218
-0.19795497	0.032163925	-0.11343489
-0.20303744	0.032987393	-0.11052514
-0.10241739	0.011123879	-0.16648255
-0.10763147	0.011756971	-0.16373295
-0.12274312	0.013515966	-0.15563342
-0.13816069	0.015249322	-0.14721819
-0.1535465	0.01693008	-0.1387102
-0.16889885	0.018571157	-0.13012848
-0.18422274	0.020177994	-0.12149719
-0.1991424	0.021719732	-0.11304067
-0.20426282	0.022245945	-0.11012832
-0.10267064	0.0072168744	-0.16631644
-0.10790943	0.0076047966	-0.16356913
-0.12309213	0.0086526832	-0.1554802
-0.13857867	0.009657703	-0.14707225
-0.15403273	0.010609919	-0.13857267
-0.16945062	0.011522913	-0.12999889
-0.18483829	0.012402467	-0.12137508
-0.19981891	0.013234489	-0.11292527
-0.20495994	0.013516827	-0.1100149
-0.10286909	0.0046037926	-0.16639986
-0.10812345	0.0048252989	-0.16366261
-0.12334783	0.0053934043	-0.15560017
-0.13887533	0.0059062771	-0.14722021
-0.15436728	0.0063657429	-0.13874736
-0.16982237	0.0067868669	-0.13019978
-0.18524726	0.0071756692	-0.12160395
-0.20026332	0.0075286021	-0.11318172
-0.20541529	0.0076463606	-0.11027889
-0.10309782	0.003286863	-0.16670891
-0.10836495	0.003427222	-0.1639882
-0.12362036	0.0037650022	-0.15596449
-0.13917991	0.0040414494	-0.14762881
-0.15469974	0.0042642343	-0.13919809
-0.17018385	0.0044498325	-0.130692
-0.18563822	0.0046043023	-0.12213886
-0.20068292	0.0047288089	-0.1137599
-0.20584335	0.0047679938	-0.11086963
-0.10458979	0.019032188	-0.17217675
-0.10976841	0.019957085	-0.16943516
-0.12479453	0.022574913	-0.16136819
-0.14011419	0.025186652	-0.15297588
-0.15537694	0.02774431	-0.14451563
-0.17062171	0.030266943	-0.13596698
-0.18584357	0.032757541	-0.12735747
-0.20066215	0.035162471	-0.11892354
-0.20575021	0.035985528	-0.11602454
-0.10511195	0.014096127	-0.17173664
-0.11033664	0.014722905	-0.16899724
-0.12548432	0.016471622	-0.16092223
-0.14092775	0.018195031	-0.15252706
-0.15631208	0.019866014	-0.14405923
-0.17167472	0.021501547	-0.13549996
-0.18701233	0.023105198	-0.12688229
-0.20194427	0.024645513	-0.1184436
-0.20706829	0.025170947	-0.11553777
-0.10542156	0.010118119	-0.17148248
-0.1106733	0.010499769	-0.16874768
-0.12589177	0.011536104	-0.16067868
-0.14140603	0.012530431	-0.15229221
-0.15685897	0.013473072	-0.14383043
-0.17228757	0.014380203	-0.13527587
-0.18768961	0.01525541	-0.12666453
-0.20268388	0.016085429	-0.11823325
-0.20782763	0.016366686	-0.11532727
-0.105648	0.007437314	-0.17148845
-0.11091476	0.0076520621	-0.16876178
-0.12617505	0.008206415	-0.16071725
-0.14172939	0.0087069636	-0.15235455
-0.15722036	0.0091558554	-0.14391688
-0.17268593	0.0095695369	-0.13538716
-0.18812433	0.0099513283	-0.12680103
-0.20315226	0.010300286	-0.1183927
-0.2083078	0.010416531	-0.11549536
-0.10588306	0.0060618917	-0.17174272
-0.11115921	0.0061947563	-0.16902681
-0.12645099	0.0065161426	-0.16102202
-0.14203399	0.0067781105	-0.1526949
-0.15755194	0.0069884742	-0.14429588
-0.17304504	0.0071642491	-0.13580723
-0.1885113	0.0073087455	-0.12726123
-0.20356353	0.0074266136	-0.11888768
-0.20872952	0.0074638058	-0.11600634
-0.10731031	0.021916575	-0.17774796
-0.11250489	0.022831742	-0.17501287
-0.12755673	0.025426536	-0.16694983
-0.14290977	0.02802065	-0.15856962
-0.15819177	0.030563359	-0.15011442
-0.17341645	0.033067483	-0.14159158
-0.18864503	0.035548452	-0.13300084
-0.20347751	0.037947839	-0.12458157
-0.20856538	0.038767995	-0.12168055
-0.10790989	0.016906052	-0.17722887
-0.11315016	0.017522464	-0.17449581
-0.1283251	0.019247532	-0.16642509
-0.14380478	0.020952383	-0.15804319
-0.1592053	0.022607511	-0.149579
-0.1745486	0.024226194	-0.1410477
-0.18989999	0.025821348	-0.13245021
-0.20484366	0.027355841	-0.12402096
-0.20997004	0.027878736	-0.12111735
-0.10827081	0.01285965	-0.1768918
-0.11353793	0.013230572	-0.17416301
-0.12878684	0.014242614	-0.16610096
-0.14433586	0.015216703	-0.15772266
-0.15980302	0.016142748	-0.14926234
-0.17521565	0.017034268	-0.14073667
-0.19063145	0.017900171	-0.13214271
-0.20563563	0.018723894	-0.12371624
-0.21078302	0.019002224	-0.12081431
-0.10852251	0.010112976	-0.17682394
-0.11380461	0.010316692	-0.17410267
-0.12909469	0.010844792	-0.16606213
-0.14468294	0.011322748	-0.15770479
-0.16018751	0.011753418	-0.14926545
-0.17563584	0.012151018	-0.14076075
-0.19108678	0.012521232	-0.13218875
-0.206124	0.012862657	-0.12378317
-0.21128232	0.012974559	-0.12088794
-0.10876317	0.0086775507	-0.17702527
-0.11405478	0.0087990507	-0.1743141
-0.12937171	0.0090915572	-0.16630514
-0.14498838	0.009328289	-0.15798334
-0.16052047	0.009518131	-0.14957895
-0.17599089	0.0096762014	-0.14110754
-0.19146686	0.009806177	-0.13257213
-0.20652879	0.0099145745	-0.12420184
-0.21169461	0.0099458352	-0.12131721
-0.11014931	0.024577859	-0.1835228
-0.11535653	0.025478501	-0.18078603
-0.13044259	0.028040962	-0.17271096
-0.14582277	0.030607417	-0.16432872
-0.16112694	0.033128346	-0.15586421
-0.1763712	0.035614623	-0.14734726
-0.19157405	0.038073895	-0.13878585
-0.20640292	0.040459778	-0.13037721
-0.21149755	0.041277054	-0.1274836
-0.1108283	0.019495454	-0.18295454
-0.11608202	0.020096818	-0.1802193
-0.13129638	0.021788681	-0.17214365
-0.14679851	0.023463686	-0.16375086
-0.16222399	0.025096542	-0.15527979
-0.17758602	0.026696427	-0.14675498
-0.19290516	0.028271098	-0.13818225
-0.20785092	0.029793759	-0.12976103
-0.21298275	0.030313409	-0.12686216
-0.11123797	0.015390167	-0.18255208
-0.11651781	0.015745637	-0.17981844
-0.13180551	0.016723073	-0.17174907
-0.14737548	0.017666367	-0.16335598
-0.16286926	0.018569778	-0.15488976
-0.17829433	0.019441104	-0.14636496
-0.1936766	0.020288588	-0.13779229
-0.20868683	0.0211011	-0.12937205
-0.21383718	0.021375864	-0.12647021
-0.11151229	0.012586804	-0.1824184
-0.11680574	0.01277463	-0.17968937
-0.13213306	0.013265788	-0.17163776
-0.14774003	0.013711408	-0.16326097
-0.16326962	0.014118268	-0.15481223
-0.17872831	0.014493841	-0.14630384
-0.19414353	0.014846366	-0.13774809
-0.20918515	0.015174916	-0.12934421
-0.21434572	0.015283027	-0.12644759
-0.11175923	0.011091865	-0.18257068
-0.11706272	0.011197115	-0.17985321
-0.13241543	0.011449468	-0.17183036
-0.14804852	0.011651543	-0.16348528
-0.1636009	0.011815395	-0.15506417
-0.17908449	0.011949065	-0.14658774
-0.19452269	0.012060168	-0.13806398
-0.20958222	0.012152468	-0.12968971
-0.21475154	0.012179507	-0.12680581
-0.11313049	0.026939271	-0.18947311
-0.11834865	0.027820905	-0.18672759
-0.13346426	0.03033923	-0.17863513
-0.14887212	0.032869292	-0.1702302
-0.1642003	0.035360905	-0.16175786
-0.17946843	0.037823232	-0.15323603
-0.19468229	0.040260985	-0.14467389
-0.20948441	0.042622589	-0.13630164
-0.21456326	0.043430919	-0.13341583
-0.1139057	0.021785632	-0.18891306
-0.11916939	0.0223669	-0.18616688
-0.13441284	0.024012264	-0.178071
-0.14994169	0.025648476	-0.1696527
-0.16539214	0.027250589	-0.16117582
-0.18077413	0.028824625	-0.15263885
-0.19610334	0.030377723	-0.14406775
-0.21101777	0.031877454	-0.13568203
-0.21613645	0.032389629	-0.13278842
-0.11436924	0.017636959	-0.18848146
-0.1196561	0.017971826	-0.18573135
-0.13497083	0.018902296	-0.17763662
-0.15056762	0.019806259	-0.1692178
-0.16608171	0.020678115	-0.16073747
-0.18152404	0.021523213	-0.15219532
-0.19691476	0.022350051	-0.1436237
-0.21188698	0.023141506	-0.1352311
-0.2170286	0.023410421	-0.13233398
-0.11465463	0.014798704	-0.18828155
-0.11995446	0.014966113	-0.18553478
-0.13530429	0.015410505	-0.17744944
-0.15093499	0.015816238	-0.16904147
-0.16648014	0.016191129	-0.16057031
-0.18195198	0.016539673	-0.15203729
-0.19737184	0.01687202	-0.14347621
-0.21237119	0.017180846	-0.13509171
-0.21752289	0.017284022	-0.13219699
-0.11490562	0.013250807	-0.18838789
-0.12021318	0.013335128	-0.18564896
-0.13558582	0.013539318	-0.17758876
-0.15123799	0.013699295	-0.16920489
-0.16680419	0.013829521	-0.16075867
-0.18229696	0.013933795	-0.15225133
-0.19773586	0.014023225	-0.14371383
-0.2127532	0.014094988	-0.13535472
-0.21790882	0.01411694	-0.1324692
-0.11627722	0.028888833	-0.19556658
-0.1215046	0.029746225	-0.19280715
-0.13664741	0.032206997	-0.18468546
-0.15207872	0.034688732	-0.17625605
-0.16743846	0.037142026	-0.16777452
-0.18272972	0.039570028	-0.15924564
-0.19797198	0.041979175	-0.1506887
-0.21278974	0.044315512	-0.1423261
-0.21786973	0.045115458	-0.13944915
-0.11717861	0.023649631	-0.1950975
-0.12244922	0.024204817	-0.19233333
-0.1377164	0.025788014	-0.18420188
-0.15326903	0.027372788	-0.17575972
-0.16874401	0.028932562	-0.16726144
-0.18414632	0.030470423	-0.15871387
-0.19950102	0.031993398	-0.1501438
-0.21442273	0.033466252	-0.14176136
-0.21953917	0.033969593	-0.1388783
-0.1177123	0.019471291	-0.19470002
-0.12300618	0.019780293	-0.19193212
-0.13834	0.020647524	-0.18379361
-0.15395744	0.021499506	-0.17534505
-0.16949141	0.022328618	-0.16683593
-0.18495139	0.023138749	-0.15827942
-0.20036156	0.023936057	-0.14969969
-0.21533409	0.02470208	-0.14130451
-0.2204688	0.024962445	-0.13841805
-0.11801349	0.016629704	-0.19447066
-0.1233195	0.016772326	-0.19170474
-0.13868315	0.017154207	-0.18356637
-0.15433035	0.017508462	-0.17512125
-0.16989027	0.017840593	-0.16661274
-0.18537585	0.018155781	-0.15805902
-0.20080932	0.01845828	-0.14948024
-0.21580305	0.018742652	-0.14108497
-0.22094548	0.018837246	-0.13819913
-0.11822086	0.015079547	-0.19446945
-0.12353195	0.015140769	-0.19170734
-0.13890969	0.015285725	-0.18358034
-0.15457031	0.015397158	-0.17514682
-0.17014322	0.015486915	-0.16665037
-0.18564064	0.015561194	-0.15810786
-0.20108611	0.015622207	-0.14954111
-0.21609092	0.01567188	-0.14115718
-0.22123706	0.015685626	-0.13827528
-0.11963257	0.0302581	-0.20176707
-0.12486447	0.031082779	-0.19899407
-0.14003276	0.033466356	-0.19084193
-0.15549479	0.035883498	-0.1823972
-0.17088438	0.0382794	-0.17390755
-0.18621176	0.040656457	-0.16538216
-0.20148961	0.043017836	-0.15684008
-0.21633847	0.045313671	-0.1484904
-0.22143084	0.046102052	-0.14562398
-0.12067586	0.024887955	-0.20144832
-0.12594706	0.025408408	-0.19866596
-0.1412303	0.026908736	-0.19048923
-0.15680414	0.028424435	-0.18201838
-0.17229921	0.029923687	-0.17349841
-0.18773073	0.031409047	-0.16494583
-0.20310851	0.032882941	-0.15637371
-0.21805315	0.034314587	-0.14799373
-0.22317723	0.034805605	-0.14511521
-0.12128323	0.020700347	-0.20114059
-0.12657514	0.020975648	-0.19835059
-0.14191609	0.021762085	-0.19015264
-0.15754515	0.022548547	-0.18166152
-0.17308947	0.023322112	-0.17311678
-0.18856938	0.024086059	-0.16454272
-0.2039918	0.024842194	-0.15594628
-0.21898005	0.025574642	-0.14754438
-0.22411616	0.025824776	-0.14465383
-0.12159877	0.017889099	-0.20091734
-0.12690106	0.017996069	-0.19812496
-0.14226559	0.018290517	-0.18991494
-0.1579174	0.018574064	-0.18141461
-0.17348124	0.01884659	-0.17285926
-0.18897817	0.019112252	-0.16427377
-0.20441599	0.019372733	-0.15566563
-0.21941908	0.019622567	-0.14725343
-0.22455842	0.019706828	-0.14435668
-0.12175654	0.016355921	-0.20081834
-0.12706161	0.016379465	-0.19802523
-0.14243198	0.016429856	-0.18981176
-0.15808948	0.016463911	-0.18130959
-0.17365809	0.016487576	-0.17275239
-0.18915831	0.016505903	-0.16416386
-0.20459895	0.01652038	-0.15555284
-0.21960471	0.016530849	-0.14713828
-0.22474443	0.016533155	-0.14424003
-0.12326992	0.030757948	-0.20817403
-0.12853321	0.031541434	-0.20537777
-0.14375657	0.033814314	-0.19719812
