b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
3	8	1	1	-5.878071e-02	-2.708264e-02	-8.074128e-02	3.701446e-06	1.705374e-06	1.512709e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.432561e+04	4.266517e+00	-5.402180e+00	5.272562e+00	8.551135e-02	4.931372e-04	-4.048665e-04	9.718538e-04	
3	8	1	2	-6.964439e-02	-2.973405e-02	-7.777312e-02	1.282635e-05	5.475250e-06	5.177462e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.877872e+04	3.713116e+00	-4.591279e+00	6.094040e+00	3.389441e-01	1.751251e-03	-1.347665e-03	4.051812e-03	
3	8	1	3	-8.604254e-02	-3.352403e-02	-7.329739e-02	1.634720e-05	6.368504e-06	6.512591e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.083930e+04	3.054087e+00	-4.036201e+00	6.383894e+00	4.435307e-01	2.024474e-03	-1.528551e-03	5.500973e-03	
3	8	1	4	-1.026771e-01	-3.708537e-02	-6.876480e-02	1.957683e-05	7.070611e-06	7.726395e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.181130e+04	2.748205e+00	-3.684547e+00	6.441821e+00	5.305619e-01	2.279254e-03	-1.656724e-03	6.660148e-03	
3	8	1	5	-1.193249e-01	-4.045156e-02	-6.423220e-02	2.277478e-05	7.720707e-06	8.926440e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.124049e+04	2.780753e+00	-3.456571e+00	6.521927e+00	6.240907e-01	2.677932e-03	-1.836530e-03	7.765478e-03	
3	8	1	6	-1.359662e-01	-4.371374e-02	-5.969961e-02	2.594065e-05	8.340130e-06	1.011437e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.973169e+04	3.031914e+00	-3.202754e+00	6.797705e+00	7.462940e-01	3.296906e-03	-2.055508e-03	9.108128e-03	
3	8	1	7	-1.523836e-01	-4.689010e-02	-5.522388e-02	2.830061e-05	8.708593e-06	1.099101e-04	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.528453e+04	3.526709e+00	-3.092622e+00	7.297017e+00	8.842576e-01	4.120122e-03	-2.421761e-03	1.034954e-02	
3	8	1	8	-1.632644e-01	-4.898390e-02	-5.225572e-02	1.039737e-05	3.119512e-06	4.029312e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.946556e+04	3.965341e+00	-2.918789e+00	8.038377e+00	3.609253e-01	1.737891e-03	-9.578707e-04	4.096189e-03	
3	8	2	1	-5.980910e-02	-2.473507e-02	-8.074128e-02	3.423153e-06	1.415689e-06	1.375033e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.433961e+04	4.058557e+00	-5.576183e+00	5.264166e+00	7.763819e-02	4.337275e-04	-3.856719e-04	8.824643e-04	
3	8	2	2	-7.077338e-02	-2.694442e-02	-7.777312e-02	1.182764e-05	4.502468e-06	4.698585e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.875234e+04	3.571087e+00	-4.735969e+00	6.039132e+00	3.054937e-01	1.545005e-03	-1.275603e-03	3.646497e-03	
