b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
6	1	1	1	5.138167e-02	3.654109e-02	-8.119399e-02	-7.855754e-07	-5.586772e-07	3.578567e-06	-5.657621e+00	7.955372e+00	0.000000e+00	9.982000e+02	3.390669e+04	-4.885704e+00	4.833405e+00	5.526661e+00	-2.035771e-02	1.328612e-04	-7.293400e-05	-2.323010e-04	
6	1	1	2	5.574721e-02	3.973696e-02	-7.973670e-02	-3.231592e-06	-2.303521e-06	1.473236e-05	-6.152435e+00	8.631285e+00	0.000000e+00	9.982000e+02	3.571888e+04	-4.772496e+00	4.477935e+00	5.700917e+00	-8.759313e-02	5.540394e-04	-2.878820e-04	-1.017219e-03	
6	1	1	3	6.369598e-02	4.561129e-02	-7.707455e-02	-4.902139e-06	-3.510370e-06	2.238284e-05	-7.061951e+00	9.861984e+00	0.000000e+00	9.982000e+02	3.935594e+04	-4.426556e+00	3.735189e+00	6.168452e+00	-1.450882e-01	8.505307e-04	-3.810595e-04	-1.749368e-03	
6	1	1	4	7.269928e-02	5.230530e-02	-7.405282e-02	-5.633793e-06	-4.053384e-06	2.576504e-05	-8.098377e+00	1.125596e+01	0.000000e+00	9.982000e+02	4.059082e+04	-4.167503e+00	3.331702e+00	6.301896e+00	-1.712293e-01	9.489485e-04	-3.851703e-04	-2.096750e-03	
6	1	1	5	8.169121e-02	5.901460e-02	-7.103109e-02	-6.321440e-06	-4.566651e-06	2.895040e-05	-9.137172e+00	1.264817e+01	0.000000e+00	9.982000e+02	4.144125e+04	-4.008604e+00	3.054343e+00	6.443675e+00	-1.969098e-01	1.054825e-03	-3.903890e-04	-2.439344e-03	
6	1	1	6	9.063457e-02	6.579039e-02	-6.800936e-02	-6.975276e-06	-5.063217e-06	3.199760e-05	-1.018626e+01	1.403286e+01	0.000000e+00	9.982000e+02	4.184803e+04	-3.908831e+00	2.834163e+00	6.594667e+00	-2.227871e-01	1.164937e-03	-3.947736e-04	-2.773187e-03	
6	1	1	7	9.950973e-02	7.265889e-02	-6.498764e-02	-7.627601e-06	-5.569415e-06	3.506134e-05	-1.124970e+01	1.540699e+01	0.000000e+00	9.982000e+02	4.167609e+04	-3.877913e+00	2.657611e+00	6.744274e+00	-2.498281e-01	1.289891e-03	-4.021522e-04	-3.101712e-03	
6	1	1	8	1.083952e-01	7.951237e-02	-6.196591e-02	-8.253507e-06	-6.054246e-06	3.799994e-05	-1.231082e+01	1.678271e+01	0.000000e+00	9.982000e+02	4.076466e+04	-3.876741e+00	2.453363e+00	6.960528e+00	-2.798736e-01	1.425957e-03	-4.062466e-04	-3.438210e-03	
6	1	1	9	1.173771e-01	8.623363e-02	-5.894418e-02	-8.881526e-06	-6.525001e-06	4.091305e-05	-1.335147e+01	1.817338e+01	0.000000e+00	9.982000e+02	3.924957e+04	-3.924108e+00	2.259511e+00	7.233294e+00	-3.136879e-01	1.585059e-03	-4.108754e-04	-3.784930e-03	
6	1	1	10	1.268293e-01	9.232770e-02	-5.592245e-02	-9.614146e-06	-6.998611e-06	4.423058e-05	-1.429501e+01	1.963685e+01	0.000000e+00	9.982000e+02	3.595980e+04	-4.069832e+00	2.081316e+00	7.559609e+00	-3.579626e-01	1.815430e-03	-4.405165e-04	-4.155895e-03	
