b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
0	1	1	1	-8.516775e-02	-8.517442e-03	-1.364099e-01	-1.440753e-05	-1.441249e-06	8.439079e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.079537e+04	3.598735e+00	-5.099297e+00	5.273030e+00	1.115646e-04	5.973300e-04	5.914002e-05	-3.490501e-04	
0	1	2	1	-8.448308e-02	-1.322641e-02	-1.362542e-01	-1.169914e-05	-1.835601e-06	6.897381e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.065756e+04	3.839716e+00	-4.956464e+00	5.193754e+00	1.002133e-04	4.845028e-04	7.545540e-05	-2.848901e-04	
0	1	3	1	-8.379696e-02	-1.686373e-02	-1.361741e-01	-8.492687e-06	-1.721291e-06	5.033777e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.083144e+04	3.986198e+00	-4.836144e+00	5.071563e+00	-1.664251e-05	3.508069e-04	7.119564e-05	-2.080527e-04	
0	1	4	1	-8.341957e-02	-1.902646e-02	-1.363103e-01	-5.042254e-06	-1.169620e-06	2.987823e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.069356e+04	3.920084e+00	-4.584090e+00	4.821038e+00	-6.510382e-07	2.086181e-04	4.839486e-05	-1.236217e-04	
0	2	1	1	-8.711190e-02	-6.355077e-03	-1.394200e-01	-1.508846e-05	-1.107490e-06	8.819663e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.052076e+04	3.537623e+00	-5.045967e+00	5.418452e+00	-5.608400e-05	6.147695e-04	4.542280e-05	-3.597735e-04	
0	2	2	1	-8.657538e-02	-1.085729e-02	-1.392494e-01	-1.258698e-05	-1.588752e-06	7.393631e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.998381e+04	3.782070e+00	-4.937928e+00	5.377560e+00	-1.639901e-05	5.080419e-04	6.421513e-05	-2.985489e-04	
0	2	3	1	-8.612117e-02	-1.415983e-02	-1.392721e-01	-9.048773e-06	-1.498469e-06	5.336611e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.982522e+04	3.935347e+00	-4.842121e+00	5.313164e+00	-1.185910e-04	3.616018e-04	6.053791e-05	-2.141736e-04	
0	2	4	1	-8.597879e-02	-1.601441e-02	-1.395708e-01	-5.225660e-06	-9.755450e-07	3.093009e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.962700e+04	3.869331e+00	-4.584795e+00	5.091202e+00	-7.632709e-05	2.082915e-04	3.929351e-05	-1.238542e-04	
0	3	1	1	-8.919188e-02	-3.655198e-03	-1.427345e-01	-1.625435e-05	-6.741753e-07	9.412953e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.058491e+04	3.423454e+00	-4.955977e+00	5.556688e+00	-1.940435e-04	6.616013e-04	2.843333e-05	-3.846107e-04	
0	3	2	1	-8.885527e-02	-7.983799e-03	-1.426250e-01	-1.351496e-05	-1.222220e-06	7.850343e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.982644e+04	3.666307e+00	-4.883060e+00	5.551580e+00	-1.579492e-04	5.401956e-04	4.968005e-05	-3.150033e-04	
0	3	3	1	-8.859652e-02	-1.111642e-02	-1.427412e-01	-9.596171e-06	-1.207604e-06	5.592016e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.949446e+04	3.823475e+00	-4.802343e+00	5.524195e+00	-1.113761e-04	3.799816e-04	4.841006e-05	-2.223005e-04	
0	3	4	1	-8.857311e-02	-1.289234e-02	-1.431027e-01	-5.533628e-06	-8.044586e-07	3.232124e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.891591e+04	3.787328e+00	-4.562957e+00	5.348482e+00	-6.677328e-05	2.177257e-04	3.199591e-05	-1.276796e-04	
0	4	1	1	-9.137408e-02	-6.664676e-04	-1.463875e-01	-1.761795e-05	-1.345067e-07	1.015621e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.102820e+04	3.307167e+00	-4.817008e+00	5.673141e+00	-1.778919e-04	7.278480e-04	6.420200e-06	-4.209399e-04	
0	4	2	1	-9.121781e-02	-4.907919e-03	-1.463235e-01	-1.451357e-05	-7.854897e-07	8.376839e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.998651e+04	3.543526e+00	-4.765113e+00	5.692630e+00	-1.365421e-04	5.849456e-04	3.233706e-05	-3.386783e-04	
0	4	3	1	-9.110200e-02	-7.986136e-03	-1.464816e-01	-1.022452e-05	-8.978012e-07	5.914620e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.963187e+04	3.693890e+00	-4.685096e+00	5.674411e+00	-1.261441e-04	4.054830e-04	3.623990e-05	-2.355559e-04	
0	4	4	1	-9.115466e-02	-9.756299e-03	-1.468596e-01	-5.844249e-06	-6.256272e-07	3.387313e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.884829e+04	3.680775e+00	-4.460159e+00	5.526790e+00	-5.855254e-05	2.298414e-04	2.489021e-05	-1.336670e-04	
0	5	1	1	-9.364122e-02	2.463305e-03	-1.503691e-01	-1.901904e-05	4.961211e-07	1.097768e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.191105e+04	3.197079e+00	-4.625461e+00	5.748038e+00	-2.034367e-04	8.019213e-04	-1.999204e-05	-4.644203e-04	
0	5	2	1	-9.363485e-02	-1.757739e-03	-1.503130e-01	-1.554034e-05	-2.946758e-07	8.966908e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.056834e+04	3.434717e+00	-4.590261e+00	5.801779e+00	-1.422073e-04	6.359409e-04	1.272244e-05	-3.680571e-04	
0	5	3	1	-9.362793e-02	-4.838752e-03	-1.504711e-01	-1.085697e-05	-5.621712e-07	6.272092e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.007260e+04	3.578851e+00	-4.515147e+00	5.790282e+00	-1.436135e-04	4.341608e-04	2.315814e-05	-2.519542e-04	
0	5	4	1	-9.373588e-02	-6.630624e-03	-1.508372e-01	-6.137383e-06	-4.339967e-07	3.550742e-06	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.916924e+04	3.575727e+00	-4.300301e+00	5.654955e+00	-6.412238e-05	2.426512e-04	1.745194e-05	-1.408831e-04	
