b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
0	1	4	1	-8.596955e-02	-1.967990e-02	-1.349501e-01	-9.584375e-06	-2.515773e-05	-1.630872e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.069356e+04	3.711668e+00	-4.624384e+00	4.952256e+00	-9.639961e-05	-3.910837e-04	-1.025158e-03	-6.653344e-04	
0	1	4	2	-9.618830e-02	-1.963634e-02	-1.290844e-01	-2.796744e-05	-7.442829e-05	-4.837584e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.520886e+04	2.882339e+00	-4.327351e+00	4.991453e+00	-1.646239e-04	-1.267131e-03	-3.370173e-03	-2.191783e-03	
0	1	4	3	-1.115272e-01	-1.959391e-02	-1.202935e-01	-2.909016e-05	-7.760771e-05	-5.044876e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.538352e+04	2.246611e+00	-4.215140e+00	5.188891e+00	-5.176026e-04	-1.323756e-03	-3.526285e-03	-2.296357e-03	
0	1	4	4	-1.270012e-01	-1.955842e-02	-1.114225e-01	-2.966335e-05	-7.920137e-05	-5.140900e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.512531e+04	1.985454e+00	-4.250890e+00	5.403357e+00	-1.106140e-03	-1.343169e-03	-3.575756e-03	-2.329995e-03	
0	1	4	5	-1.424957e-01	-1.953269e-02	-1.025206e-01	-3.030766e-05	-8.088218e-05	-5.251287e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.434460e+04	1.922993e+00	-4.274987e+00	5.474635e+00	-1.692813e-03	-1.349106e-03	-3.584579e-03	-2.341176e-03	
0	1	4	6	-1.579846e-01	-1.951908e-02	-9.360351e-02	-3.063481e-05	-8.170977e-05	-5.309574e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.407928e+04	2.076528e+00	-4.352157e+00	5.499494e+00	-1.716697e-03	-1.344964e-03	-3.570517e-03	-2.334343e-03	
0	1	4	7	-1.731671e-01	-1.950626e-02	-8.486277e-02	-2.984077e-05	-7.955497e-05	-5.171279e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.164705e+04	2.618076e+00	-4.507073e+00	5.422926e+00	-5.206948e-04	-1.236557e-03	-3.290725e-03	-2.143375e-03	
0	1	4	8	-1.831573e-01	-1.949276e-02	-7.912052e-02	-1.018696e-05	-2.720994e-05	-1.767577e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.318936e+04	3.077655e+00	-4.468410e+00	5.104911e+00	4.427262e-04	-4.391606e-04	-1.178620e-03	-7.621146e-04	
0	2	4	1	-8.861520e-02	-1.654400e-02	-1.383215e-01	-9.461228e-06	-2.586068e-05	-1.620355e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.962700e+04	3.672778e+00	-4.611983e+00	5.216142e+00	-1.247211e-04	-3.760546e-04	-1.026054e-03	-6.439068e-04	
0	2	4	2	-9.881337e-02	-1.644711e-02	-1.325634e-01	-2.778685e-05	-7.663492e-05	-4.804433e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.442159e+04	2.885675e+00	-4.317726e+00	5.218197e+00	-1.755791e-05	-1.236612e-03	-3.410307e-03	-2.138145e-03	
0	2	4	3	-1.141555e-01	-1.633415e-02	-1.238874e-01	-2.892345e-05	-8.013182e-05	-5.019974e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.445141e+04	2.355862e+00	-4.234837e+00	5.402530e+00	-6.195292e-04	-1.289465e-03	-3.565778e-03	-2.238820e-03	
0	2	4	4	-1.296264e-01	-1.624097e-02	-1.151161e-01	-2.930877e-05	-8.125073e-05	-5.079558e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.452839e+04	2.175300e+00	-4.270100e+00	5.575157e+00	-1.193545e-03	-1.309549e-03	-3.618134e-03	-2.271763e-03	
0	2	4	5	-1.450661e-01	-1.616280e-02	-1.063291e-01	-2.980238e-05	-8.263402e-05	-5.161144e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.361713e+04	2.167137e+00	-4.335033e+00	5.689346e+00	-1.273813e-03	-1.298358e-03	-3.586905e-03	-2.250953e-03	
0	2	4	6	-1.605155e-01	-1.610384e-02	-9.750453e-02	-3.020150e-05	-8.378825e-05	-5.232696e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.301433e+04	2.285476e+00	-4.380683e+00	5.695438e+00	-1.462264e-03	-1.289277e-03	-3.561308e-03	-2.236349e-03	
0	2	4	7	-1.757246e-01	-1.605686e-02	-8.880259e-02	-2.952539e-05	-8.197294e-05	-5.116775e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.058193e+04	2.815402e+00	-4.532234e+00	5.636260e+00	7.123501e-04	-1.198541e-03	-3.336330e-03	-2.076531e-03	
0	2	4	8	-1.857590e-01	-1.602703e-02	-8.306445e-02	-1.008681e-05	-2.807668e-05	-1.753121e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.273765e+04	3.189494e+00	-4.470490e+00	5.324486e+00	2.592528e-04	-4.316640e-04	-1.205000e-03	-7.503076e-04	
0	3	4	1	-9.124101e-02	-1.340375e-02	-1.418916e-01	-9.422780e-06	-2.674436e-05	-1.617977e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.891591e+04	3.618667e+00	-4.576137e+00	5.456685e+00	-1.626789e-04	-3.679464e-04	-1.041914e-03	-6.316742e-04	
0	3	4	2	-1.014279e-01	-1.326155e-02	-1.362258e-01	-2.759298e-05	-7.891265e-05	-4.772312e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.381730e+04	2.872194e+00	-4.276217e+00	5.410275e+00	-1.664152e-04	-1.211709e-03	-3.463262e-03	-2.095771e-03	
0	3	4	3	-1.167615e-01	-1.308733e-02	-1.276639e-01	-2.873577e-05	-8.254232e-05	-4.987315e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	4.353256e+04	2.423592e+00	-4.232971e+00	5.609339e+00	-4.420501e-04	-1.254269e-03	-3.597888e-03	-2.177502e-03	
