           2           2  0.500179361580080     
           2           3  0.499818667413713     
           2           4  0.500183303592486     
           2           5  0.499814725401323     
           2           6  0.500187245604859     
           3           7  0.498556175645090     
           3           8  0.501517487976261     
           3           9  0.498408848469255     
           3          10  0.501664815017146     
           3          11  0.498261521569715     
           4          12  0.501779523059709     
           4          13  0.498148122527124     
           4          14  0.501924233681682     
           4          15  0.498003412063244     
           4          16  0.502068943981397     
           5          17  0.497805509053054     
           5          18  0.502275980814537     
           5          19  0.497655862827487     
           5          20  0.502425626798822     
           5          21  0.497506217016211     
           6          22  2.622499360926424E-002
